"","x"
"LBPSEMA4BRAIN001",-0.587542553607774
"LBPSEMA4BRAIN002",-0.797169790491376
"LBPSEMA4BRAIN003",-0.923226890575381
"LBPSEMA4BRAIN004",1.22799359182528
"LBPSEMA4BRAIN005",0.682172605390153
"LBPSEMA4BRAIN006",1.21811502659631
"LBPSEMA4BRAIN008",-1.52184497542467
"LBPSEMA4BRAIN010",-0.408991287670826
"LBPSEMA4BRAIN012",-1.19457384207957
"LBPSEMA4BRAIN013",2.00560588579187
"LBPSEMA4BRAIN014",-0.00986342108227447
"LBPSEMA4BRAIN015",-1.43923608350172
"LBPSEMA4BRAIN016",-1.38011881809778
"LBPSEMA4BRAIN017",-1.05189635507906
"LBPSEMA4BRAIN019",0.505485697548791
"LBPSEMA4BRAIN020",-0.924326053769701
"LBPSEMA4BRAIN021",-1.2470248181339
"LBPSEMA4BRAIN022",0.00430304310270568
"LBPSEMA4BRAIN023",1.55751975445183
"LBPSEMA4BRAIN025",0.230951121505194
"LBPSEMA4BRAIN026",-0.143895900819759
"LBPSEMA4BRAIN028",-1.07149877832875
"LBPSEMA4BRAIN029",-0.404164090465301
"LBPSEMA4BRAIN030",-1.38989313996703
"LBPSEMA4BRAIN031",1.76008196246709
"LBPSEMA4BRAIN032",-0.452953347595953
"LBPSEMA4BRAIN033",-0.967596914112787
"LBPSEMA4BRAIN034",0.273730855129839
"LBPSEMA4BRAIN035",-0.266725417772341
"LBPSEMA4BRAIN036",0.28322520660948
"LBPSEMA4BRAIN037",2.59289650978425
"LBPSEMA4BRAIN038",0.470747162481013
"LBPSEMA4BRAIN039",0.0691993462680391
"LBPSEMA4BRAIN040",-0.126043358592458
"LBPSEMA4BRAIN043",1.14484612509943
"LBPSEMA4BRAIN044",0.705313058912751
"LBPSEMA4BRAIN045",-0.3795773293066
"LBPSEMA4BRAIN046",0.407158416977841
"LBPSEMA4BRAIN047",0.119967796533193
"LBPSEMA4BRAIN048",2.75451974646538
"LBPSEMA4BRAIN050",0.777759043661814
"LBPSEMA4BRAIN051",-1.1128184607965
"LBPSEMA4BRAIN054",2.04601507271529
"LBPSEMA4BRAIN055",0.95694596171337
"LBPSEMA4BRAIN056",-0.326845877520816
"LBPSEMA4BRAIN058",0.896517575953122
"LBPSEMA4BRAIN060",1.61370497511312
"LBPSEMA4BRAIN063",-0.357961135923546
"LBPSEMA4BRAIN064",-0.833242193120517
"LBPSEMA4BRAIN065",-1.31494512014278
"LBPSEMA4BRAIN066",1.49101061127693
"LBPSEMA4BRAIN069",0.38376822328922
"LBPSEMA4BRAIN071",1.33062758156919
"LBPSEMA4BRAIN072",0.608133832720628
"LBPSEMA4BRAIN077",-0.954838288662997
"LBPSEMA4BRAIN080",0.837557215142001
"LBPSEMA4BRAIN081",-1.41090709787831
"LBPSEMA4BRAIN083",0.321273752531972
"LBPSEMA4BRAIN084",-1.33626211897221
"LBPSEMA4BRAIN085",-0.757932429213548
"LBPSEMA4BRAIN086",0.0134746605278021
"LBPSEMA4BRAIN088",-0.396712511144769
"LBPSEMA4BRAIN089",0.406763482913324
"LBPSEMA4BRAIN091",-0.277711395402443
"LBPSEMA4BRAIN092",-0.901548022019981
"LBPSEMA4BRAIN093",0.534230118567154
"LBPSEMA4BRAIN094",0.0280315542343901
"LBPSEMA4BRAIN096",1.75527548200711
"LBPSEMA4BRAIN098",-0.889699808660219
"LBPSEMA4BRAIN099",-1.77885226339632
"LBPSEMA4BRAIN100",0.404953728988151
"LBPSEMA4BRAIN103",-0.0805764471754432
"LBPSEMA4BRAIN104",1.46331535202136
"LBPSEMA4BRAIN105",-0.669771602886076
"LBPSEMA4BRAIN106",2.27452404398539
"LBPSEMA4BRAIN110",0.227311131987067
"LBPSEMA4BRAIN111",-0.799323117564162
"LBPSEMA4BRAIN112",-0.433898828738712
"LBPSEMA4BRAIN113",-1.46691555930446
"LBPSEMA4BRAIN115",-1.00294926558709
"LBPSEMA4BRAIN119",1.69869144690485
"LBPSEMA4BRAIN120",-0.310413963605149
"LBPSEMA4BRAIN121",0.0523573916695713
"LBPSEMA4BRAIN122",0.0774724864881578
"LBPSEMA4BRAIN124",-0.605803018876938
"LBPSEMA4BRAIN125",0.592795953564577
"LBPSEMA4BRAIN126",0.495654109223233
"LBPSEMA4BRAIN127",0.793236601220372
"LBPSEMA4BRAIN128",0.730404889946292
"LBPSEMA4BRAIN129",-0.645801094280419
"LBPSEMA4BRAIN131",-0.0430754481534236
"LBPSEMA4BRAIN132",1.45674377312074
"LBPSEMA4BRAIN133",-1.11673968621948
"LBPSEMA4BRAIN134",-1.56730106744531
"LBPSEMA4BRAIN135",-0.590312960394411
"LBPSEMA4BRAIN137",-0.381552879469199
"LBPSEMA4BRAIN138",0.434672651520439
"LBPSEMA4BRAIN140",-1.20225221936632
"LBPSEMA4BRAIN141",-1.25442910652828
"LBPSEMA4BRAIN143",-0.613581787847572
"LBPSEMA4BRAIN145",-0.279593944200664
"LBPSEMA4BRAIN146",0.856090380363508
"LBPSEMA4BRAIN147",-0.797825186040706
"LBPSEMA4BRAIN149",-0.293697630904875
"LBPSEMA4BRAIN150",2.70067018494845
"LBPSEMA4BRAIN152",-0.209683416833038
"LBPSEMA4BRAIN154",0.622255734804488
"LBPSEMA4BRAIN155",1.20040157753515
"LBPSEMA4BRAIN157",-1.08455401695056
"LBPSEMA4BRAIN158",0.404311961168952
"LBPSEMA4BRAIN159",0.312735731553491
"LBPSEMA4BRAIN161",-0.523031138212396
"LBPSEMA4BRAIN163",-0.372335940881301
"LBPSEMA4BRAIN164",-0.0907815519213123
"LBPSEMA4BRAIN166",-0.634597550817876
"LBPSEMA4BRAIN167",-0.719808250390954
"LBPSEMA4BRAIN168",-0.665500213971449
"LBPSEMA4BRAIN170",-1.01758144867008
"LBPSEMA4BRAIN172",-0.0974332031214566
"LBPSEMA4BRAIN173",-1.37498711746877
"LBPSEMA4BRAIN175",-0.387151261958852
"LBPSEMA4BRAIN176",0.379992294413814
"LBPSEMA4BRAIN178",1.03692178465324
"LBPSEMA4BRAIN180",2.369031797784
"LBPSEMA4BRAIN183",1.29013228360222
"LBPSEMA4BRAIN184",-0.584166740561908
"LBPSEMA4BRAIN186",-0.455964519939009
"LBPSEMA4BRAIN187",1.06139042761673
"LBPSEMA4BRAIN191",-0.551057916306202
"LBPSEMA4BRAIN192",0.72385589003896
"LBPSEMA4BRAIN193",-1.3290969056499
"LBPSEMA4BRAIN194",-1.5145888157754
"LBPSEMA4BRAIN195",-0.350069084357886
"LBPSEMA4BRAIN198",0.983774311323704
"LBPSEMA4BRAIN199",-1.67464728719154
"LBPSEMA4BRAIN200",-0.527974426387898
"LBPSEMA4BRAIN201",-1.21141106615752
"LBPSEMA4BRAIN202",1.0740058900642
"LBPSEMA4BRAIN203",0.279721310359141
"LBPSEMA4BRAIN204",-1.65993726078086
"LBPSEMA4BRAIN205",-0.771616803695565
"LBPSEMA4BRAIN206",0.376590854237718
"LBPSEMA4BRAIN208",-0.374385320958813
"LBPSEMA4BRAIN209",1.982266671581
"LBPSEMA4BRAIN210",-0.147960857539698
"LBPSEMA4BRAIN213",-1.13411672824746
"LBPSEMA4BRAIN214",-0.419021924257103
"LBPSEMA4BRAIN215",-1.4338987645283
"LBPSEMA4BRAIN217",-0.854129981354651
"LBPSEMA4BRAIN220",-0.523462272029317
"LBPSEMA4BRAIN221",0.00850567738396709
"LBPSEMA4BRAIN222",0.284636741650826
"LBPSEMA4BRAIN223",-0.501094506958363
"LBPSEMA4BRAIN224",1.12709776545939
"LBPSEMA4BRAIN225",-1.02731612862583
"LBPSEMA4BRAIN226",1.25257837618437
"LBPSEMA4BRAIN227",-0.499906416782517
"LBPSEMA4BRAIN228",0.427390626965736
"LBPSEMA4BRAIN230",0.558652309253881
"LBPSEMA4BRAIN231",-0.937227497565546
"LBPSEMA4BRAIN233",-0.844852344983264
"LBPSEMA4BRAIN238",-0.113077164584827
"LBPSEMA4BRAIN239",-0.982236407608409
"LBPSEMA4BRAIN242",-0.398634617299571
"LBPSEMA4BRAIN243",1.0088686734423
"LBPSEMA4BRAIN247",-1.27739831431907
"LBPSEMA4BRAIN248",0.552381907951164
"LBPSEMA4BRAIN249",-0.515461712052651
"LBPSEMA4BRAIN250",-0.80421911047948
"LBPSEMA4BRAIN253",1.84873043828116
"LBPSEMA4BRAIN254",0.162084828199326
"LBPSEMA4BRAIN255",-0.389764201302469
"LBPSEMA4BRAIN257",0.00193951208988343
"LBPSEMA4BRAIN258",0.503587246657671
"LBPSEMA4BRAIN259",-1.79413843121857
"LBPSEMA4BRAIN260",1.39307394871997
"LBPSEMA4BRAIN262",-1.33999881645076
"LBPSEMA4BRAIN266",0.377003979362384
"LBPSEMA4BRAIN267",-0.953968049059607
"LBPSEMA4BRAIN268",0.0801613567369027
"LBPSEMA4BRAIN269",0.0848491723446836
"LBPSEMA4BRAIN270",-0.0116640584845436
"LBPSEMA4BRAIN271",-1.02273840309134
"LBPSEMA4BRAIN272",-0.0199002416726399
"LBPSEMA4BRAIN273",1.8875224659291
"LBPSEMA4BRAIN274",1.39214442861276
"LBPSEMA4BRAIN275",-0.799652214355138
"LBPSEMA4BRAIN276",0.000466740497422304
"LBPSEMA4BRAIN277",-0.0609629129114448
"LBPSEMA4BRAIN278",-0.0727266740923922
"LBPSEMA4BRAIN279",-1.51110286809875
"LBPSEMA4BRAIN280",1.26977043161215
"LBPSEMA4BRAIN282",-1.65160838343052
"LBPSEMA4BRAIN284",0.456794822559509
"LBPSEMA4BRAIN285",1.82479488439157
"LBPSEMA4BRAIN288",-0.586681211495593
"LBPSEMA4BRAIN289",0.645478429387113
"LBPSEMA4BRAIN290",-0.0661428435788746
"LBPSEMA4BRAIN293",-0.720406722476968
"LBPSEMA4BRAIN297",-1.3386095810579
"LBPSEMA4BRAIN299",0.381070217424629
"LBPSEMA4BRAIN302",-1.61323544302759
"LBPSEMA4BRAIN304",0.791096702159505
"LBPSEMA4BRAIN308",0.081220866701448
"LBPSEMA4BRAIN312",-1.07008847800275
"LBPSEMA4BRAIN313",0.126752105985458
"LBPSEMA4BRAIN314",-0.767457504847045
"LBPSEMA4BRAIN315",0.425576864762682
"LBPSEMA4BRAIN316",-0.496677091507494
"LBPSEMA4BRAIN317",-0.882728033748408
"LBPSEMA4BRAIN318",-2.0435387756799
"LBPSEMA4BRAIN320",1.8722721072352
"LBPSEMA4BRAIN322",0.843834801267587
"LBPSEMA4BRAIN323",0.1075742366833
"LBPSEMA4BRAIN324",1.04030336711571
"LBPSEMA4BRAIN325",-1.50774562214095
"LBPSEMA4BRAIN330",0.184025213043617
"LBPSEMA4BRAIN331",0.677687560229671
"LBPSEMA4BRAIN333",0.536870049325694
"LBPSEMA4BRAIN336",0.848687819632562
"LBPSEMA4BRAIN338",-1.17258936988244
"LBPSEMA4BRAIN340",-1.06714850288651
"LBPSEMA4BRAIN341",-1.57323444956723
"LBPSEMA4BRAIN343",-0.261787024111499
"LBPSEMA4BRAIN345",-1.33342858217793
"LBPSEMA4BRAIN346",1.12835019822736
"LBPSEMA4BRAIN348",0.118485038751189
"LBPSEMA4BRAIN350",-1.01111696774251
