"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11"
"LBPSEMA4BRAIN065",-19.2104655970438,-6.53574816102554,-9.60142060332785,1.23010165945732,-3.61200370224272,-2.44009616813437,-0.143233885396611,1.80881468237352,2.30479152061487,-0.700325692696419,5.92142729297676
"LBPSEMA4BRAIN069",13.6990895965657,-1.42498746343383,-3.80453554329782,-2.80703802669874,5.46170969124182,7.25757490699192,-2.32957167447139,3.35296133797917,1.02424037943512,-0.898848714154879,4.87653775173285
"LBPSEMA4BRAIN077",-0.511096074704179,-12.4232354586565,-7.19473689017985,-11.0011725218645,3.92665461881113,6.49345036430259,-2.72496166398927,5.74750669622236,2.38001607764156,-3.81653641998144,7.41526750846817
"LBPSEMA4BRAIN080",12.1703713125983,10.0341462360809,-3.75670374328984,1.32840529242251,-5.88654276618375,-3.56196439248796,0.191527204218822,3.22467072838477,0.866847123686034,-1.50389135875174,-0.0651810202292452
"LBPSEMA4BRAIN084",-17.7546673334082,-11.6043447722715,-5.24375515446162,-6.39743998132772,2.73251290207964,-3.39458504837541,-3.12613322816003,-1.42527551796672,0.71601247061585,-0.604148527139402,2.42764922004018
"LBPSEMA4BRAIN086",8.49797316404362,-2.14205001426129,1.87531077305024,-3.38293360418869,4.97467211069143,4.63922865551294,3.4099643859286,-3.93796555987278,5.49135422629514,-1.74169041790967,-0.528093048263566
"LBPSEMA4BRAIN088",-10.9625040225677,21.1308090474732,2.93580164376823,3.69680745110242,3.3494802214461,-2.10186774887978,2.28120303761518,4.6424596719884,0.56939865191691,-3.34393535951531,3.60766096171398
"LBPSEMA4BRAIN089",6.12228427810879,8.56961282118026,-1.67734751727857,-1.31141728502016,-6.30107896440831,8.29871811791849,-2.28266731247892,0.5096601300487,-2.1772259266131,4.10960866776625,0.0544472531124201
"LBPSEMA4BRAIN093",17.0519917716602,3.98195413744641,-3.40421631044293,4.90225547565127,6.93401435057939,-5.31174983267158,1.4320951596866,-0.843142875862368,1.8533995204315,0.741979003628034,-1.11819842747306
"LBPSEMA4BRAIN099",-33.4651928128132,-1.18676959479931,7.35030614193374,1.87798682827302,-0.394468826255354,-2.91413739031518,-1.23036570252868,-3.03225874743698,-1.89665016572336,2.80582444310599,-2.36487864653679
"LBPSEMA4BRAIN100",6.46002388381207,14.1354149153241,-2.86833184971763,-0.278070258247447,-5.85960834571181,-4.65158731547169,1.34171730212587,6.15070304022282,-0.628272666397356,-3.5299028281477,-2.67550621230098
"LBPSEMA4BRAIN103",5.93519317297443,-12.9270555322326,-9.74294275182445,-5.90317319116417,4.48529648165537,-7.792508924043,-1.6144834297225,-0.999194367706316,2.77841706812754,0.305325982728596,-3.88474277536066
"LBPSEMA4BRAIN110",8.80261398479096,-5.02133277916218,-12.3951120062709,-3.30337008833024,-5.93210559323091,-9.75170353025384,-1.18292747355326,0.32147763962133,2.69573172019001,-0.0167812864012476,-0.84789323249685
"LBPSEMA4BRAIN113",-25.7323244511257,5.03875283320309,0.122505362760429,-3.01844616424278,2.53131009147538,-0.502219612458809,4.17065571210001,1.51913418125245,1.51317458259762,-1.18331850058863,1.89769476650684
"LBPSEMA4BRAIN115",-4.52146296450228,-25.0487142786092,-10.727199978795,-0.0805075892959192,6.08252061967607,7.53002635666106,-7.26816864251757,-0.200189643893574,-5.67186812573383,6.13123079902232,-3.27885206460734
"LBPSEMA4BRAIN120",16.8377493999141,-7.70113511542887,13.9565077701755,0.326684048578227,-10.9821676142108,-1.84457520061444,-1.20286840733356,2.07782874392482,2.6686282410936,2.38723718013847,-0.883777969799555
"LBPSEMA4BRAIN121",7.96008735409073,1.06936392253312,-6.89254210504351,0.674884548948631,5.68338097821343,-3.11593826424965,3.2714058823229,-1.97065946731712,-3.8610260712906,-2.23334240843038,5.97341548700034
"LBPSEMA4BRAIN122",1.3449659580096,-1.36430354475707,-7.48596266473773,5.14719030162674,-3.92384377237032,2.54828009549955,5.03887392383748,1.71829072683873,0.999227266899116,2.45944685176067,1.69100743720076
"LBPSEMA4BRAIN124",-4.23249810575639,11.5828535038917,2.68575644584302,-10.8587120556179,-9.09165082174509,-1.2742047378501,3.45793944389528,1.11197728461933,1.91701377162817,2.0578046683648,0.31048398443147
"LBPSEMA4BRAIN125",7.86837304216177,5.18605905409285,2.40443728551194,-0.892723726063648,3.93607570458392,2.82310771196755,0.279235738600118,-0.868238866445865,0.741442847174622,2.14771798449706,1.6774407276331
"LBPSEMA4BRAIN126",10.0691449360301,2.57531590870978,-3.19677019530342,2.06685658257352,5.93908533176332,-6.18273884091438,1.88925490665677,-2.35913657316302,-0.1137711350751,1.37218054813447,-4.35465425349239
"LBPSEMA4BRAIN128",16.2721189875738,3.1788810569254,-3.85167349723195,-3.25002752361949,5.42514863056314,-0.443835232226776,3.62567809210174,-0.0481312495840202,0.685094764427467,1.27178472933582,0.280060786143403
"LBPSEMA4BRAIN129",-3.18212301844445,-12.6133176707267,-2.15529766505693,-4.38627009251569,3.67992527627101,5.43281871842804,-6.17995927622629,2.2026215460994,-0.0471395887329466,-5.2012570886675,2.57416242410269
"LBPSEMA4BRAIN131",-0.916370889362445,10.3181208072543,-0.689338735236138,1.72727505432925,4.24633654114602,-6.12324389125399,2.10560050837647,2.08520286372044,-2.76992924755734,0.738117429312548,-4.43334299549769
"LBPSEMA4BRAIN135",4.43566431969454,-4.80362273326754,14.0577489567104,-0.456410910132493,1.7129987974739,-2.59626508143184,5.49925078882407,1.43388314643979,1.7838104272446,4.43324218063036,1.56642135226156
"LBPSEMA4BRAIN137",-5.07222969198246,6.43624626986372,-3.23187379648709,-2.21616402673753,4.51603519458005,-0.692282416711048,4.67614761548464,3.38633275695336,0.773677668527362,-1.96354604021783,0.293044420094508
"LBPSEMA4BRAIN143",-2.44169014215851,-5.91268816787156,-10.5898368532761,1.58855745413457,-4.02143006041421,0.530427666975315,-1.58734254353651,7.2534826546363,1.5851930236908,-4.00350670233786,0.963466198336138
"LBPSEMA4BRAIN145",-3.11212100709334,0.65086082195059,-2.77110437418911,-2.36754030769046,-6.22740395689188,4.91558053780136,-5.64824155477523,-2.3889838850061,-0.477875336874705,5.9545148331019,-0.930820876604889
"LBPSEMA4BRAIN146",14.1401822859321,12.6759434758676,3.60334260108319,2.09161820745406,4.68830146733763,6.83674080109591,-0.0404794273029501,5.1606425417648,-2.49060722107852,-1.32761981992269,-1.8055400096921
"LBPSEMA4BRAIN149",3.6262322299404,-0.210066148650488,9.40360925135056,-6.0738827698804,1.30179689847435,5.40030749464436,-7.50546228325653,-3.29876517427985,7.89786781734183,-6.65665724296248,0.11913745016089
"LBPSEMA4BRAIN158",6.72366993529057,-5.07639443786372,2.30880156666906,9.03840772616905,4.17724819101904,-3.15627512605899,-0.656389433067968,-15.2851829463971,-12.2864620053152,-1.28802051371633,-1.07824963323582
"LBPSEMA4BRAIN161",-6.09055240158045,5.20728843268538,0.857893560883927,-8.57725828349928,2.11557682699046,2.72762931318667,-2.35905624613122,3.56556090005981,-0.515471603904284,1.06583121680239,-0.234031866954162
"LBPSEMA4BRAIN164",1.8455127758393,-4.43945640331615,-6.6887680028858,-0.0723035671359021,-5.16283100242204,5.20540706600458,-6.96505901824588,0.815451000587631,3.42261629639124,-0.953109330282286,2.06062950796019
"LBPSEMA4BRAIN166",-3.52664179779315,-10.7789662038223,-9.27930591019342,-5.35628201927397,-6.2199946663862,0.286228511939135,0.360583796664829,0.0449516478213609,-0.0883658424448719,-1.14529952160625,4.27733611837385
"LBPSEMA4BRAIN167",-8.85223502776162,3.1359435158683,-2.40097725200727,-9.51787912791896,1.55327786322418,-5.73822581862219,-0.499346572516587,3.03044317347455,-1.06448163250425,-2.43648980433036,-1.66998659976458
"LBPSEMA4BRAIN168",-2.44446472399194,5.07657395763023,-1.07492069874854,2.3516420917341,-4.79050434643828,7.77842836222619,1.23694215326491,0.377620358853587,-1.89898922059478,1.29345328907023,-2.69539967155511
"LBPSEMA4BRAIN170",-8.41351855316455,-15.0892398135024,10.3135743078221,6.24242514007483,-9.56270109117555,-1.16155889062067,-10.8542219695062,-1.91968894154159,-1.52076441553891,-1.57012674654947,1.41761985822969
"LBPSEMA4BRAIN172",0.370856919819636,12.1995939360362,6.73523398047382,-4.35641527845912,-8.0188146586155,6.61456528404024,-1.97775312141241,1.78461028920769,-0.856986719589723,2.69935128542522,-2.72623703440261
"LBPSEMA4BRAIN173",-21.2139251594118,-13.0083486627469,-5.63104913194088,0.732706535788097,-5.43789972880722,1.93334776770605,-0.825104173095984,-2.58222686862306,-6.8403788547729,-3.69605756051549,1.85379098838898
"LBPSEMA4BRAIN175",-2.93623538772496,12.6453925731418,0.465029410436379,-7.10775839568564,-8.19265091496589,0.0979855360415322,-2.04053364182518,2.01446022917107,-0.365007431540002,-1.55488579541903,0.45665282458471
"LBPSEMA4BRAIN186",-1.25927207514597,4.39466131990668,-4.2899674427459,-4.0827611984485,-6.11490351646441,0.027823530150804,4.7549649024878,1.23145430134709,0.635971848281076,-0.256796505811071,-0.782397675193171
"LBPSEMA4BRAIN187",28.2700915925275,-5.11033352150332,0.527195616845884,11.6372247085253,-4.67740224491352,1.77855037327776,7.36393516003643,5.33724867993731,1.86658324457836,0.701659092486748,3.2649256730391
"LBPSEMA4BRAIN192",25.8753061262912,-2.13939350043489,2.40042151248498,-2.33645093964868,-8.58483767879422,3.2171228311513,-0.448656693260985,-1.56731296019243,4.47711691723326,0.691081105123173,0.986141378233283
"LBPSEMA4BRAIN194",-20.1660007333838,-12.5909704784812,-6.70594705391585,-0.664948780906588,-5.53746684406885,1.18544966875655,0.521541207312672,-2.21423713311655,-6.30480746638948,-2.69161299262653,1.2308176129674
"LBPSEMA4BRAIN195",17.0114775118941,-13.1236801822706,10.5751109038425,-5.70564663524908,2.39187973948342,1.64537050901399,1.86959321226396,5.86584756284274,3.56507691801617,0.704652649814283,4.03790264282714
"LBPSEMA4BRAIN198",20.1438176419964,-2.56383987171397,-8.55848850199119,-4.45783686509561,-6.76922965573315,1.55172417223685,-2.03278620501826,1.33502615886526,1.91394898669341,1.43229239014353,0.347047592368656
"LBPSEMA4BRAIN199",-28.6126329401348,-7.92904765450129,-2.21286278069312,0.000719479670496452,-5.45307752771257,-3.31632816923863,-2.24723148141667,-5.03834908493022,5.188094766175,-1.10270709940806,-1.0529010360704
"LBPSEMA4BRAIN200",-1.53720875384971,-11.4242294865929,-10.7884757747686,2.5806528111664,-3.4653031114983,-4.12069563698131,-0.986340376088323,-2.53791125120945,6.93690055997674,-2.14114862782105,1.30673748124362
"LBPSEMA4BRAIN201",-25.4004865821959,23.1338424165504,7.09983612788245,3.16018469385429,0.235721348230507,-1.47406839950829,-4.412402438165,1.59203088501423,0.199359357520323,-5.01048657828462,2.00607752333719
"LBPSEMA4BRAIN202",22.5608925757686,1.14770332520477,5.01174662854044,-6.61333885796163,3.6286489399892,5.9579847102733,1.10309346167878,-6.67208860673478,5.2186878507557,-1.28420164234388,1.27358960791509
"LBPSEMA4BRAIN204",-31.7732260082211,4.99749591835314,-1.98483301616711,0.994470212949091,-3.7415250667074,0.322862621642019,0.33835218623515,-1.13194380356109,-0.12378562652632,0.542105408203147,2.15028393263412
"LBPSEMA4BRAIN205",-14.7145014028817,3.7451485352526,-0.572166904421506,7.2639955126855,-2.97073380466197,0.65781349243385,4.38017883570943,-1.93397998469838,-2.07866520585631,-1.71848481716651,-2.15399425287235
"LBPSEMA4BRAIN206",6.99651150223321,4.49397048446853,-0.780200066093191,8.67390155114174,-3.4004728715759,0.8201047431741,0.502188310953573,-8.70137834533397,5.97415534149971,-1.5001813612277,0.460299652433134
"LBPSEMA4BRAIN208",-6.7105982024749,7.52885488066473,-2.85112950742823,-4.28279742140243,2.74336982536203,-5.03901628468089,-1.00069241667209,2.42679104399266,-1.16358514973682,-0.0242169102037963,-1.37798309599946
"LBPSEMA4BRAIN210",-1.05390704329759,9.54943548405168,4.29732410566697,-9.67282874515393,1.07068578662896,2.86294888142908,-2.50508887524024,2.34837041533242,-0.723874257152959,-0.33590549346072,1.80120057293621
"LBPSEMA4BRAIN213",-16.8546417223444,-12.9905671133044,-3.71060018071389,-1.06379853690388,4.65534186105589,3.06758844322939,0.138155525115868,-2.88625998160631,0.988561182127442,0.988523640598156,-3.3709217203576
"LBPSEMA4BRAIN214",-1.11847186991077,3.31321960710318,-4.34834531464962,-5.50495684683217,-7.06329749917064,-5.29832603138129,5.81533340386398,0.623179282250133,1.26370613660945,4.07332641935452,-0.614776376251469
"LBPSEMA4BRAIN217",-4.96082183847466,-22.3121460469274,-5.39894196204487,-1.60025028823513,4.81353226465451,1.16009777464262,-7.95663302189068,-5.67984824747866,4.6916403317903,1.25556155370493,3.08590878348354
"LBPSEMA4BRAIN221",10.9102945745184,-4.6085006576071,9.82255933746187,8.80311471631443,5.30302728743047,-1.69087924874164,2.54515006860399,0.978578055507868,2.02945380666018,3.71324842746064,1.89070249621872
"LBPSEMA4BRAIN222",6.21125643778319,9.75176115566511,0.0614882667326161,-10.2224688833661,1.44383283915937,-6.15213110046328,-8.76803000707356,1.81021760263433,0.000186317791960356,0.167490744802292,-0.793460666869894
"LBPSEMA4BRAIN223",-10.0337981256945,10.2645175039784,1.87669043587319,4.27914021410891,4.19795020129673,1.01805126258949,1.11091970103214,-1.66201193760203,3.21557770699321,-1.24154408995002,0.684129510983912
"LBPSEMA4BRAIN225",-14.5072484903561,6.77920487422026,-6.06511308154733,0.864932683542839,-4.4095285147079,-6.65351263760947,-0.328898291722244,0.979055114910748,-0.149197433138509,3.21626921327527,0.669803910022203
"LBPSEMA4BRAIN226",20.3549071391829,6.12915217445488,-0.167399704068991,2.54321081015836,6.10738213176398,1.01739423752747,3.68294623534349,-2.36283223908464,-3.52513424258417,1.9244434229307,3.48237077816691
"LBPSEMA4BRAIN228",4.23444259593652,14.1550365744313,2.18737555388295,0.0610456848045139,-6.322724846284,2.97027766807701,-5.32068101140863,1.52353213807451,-3.31730157164544,-2.06598343985589,3.10900606478596
"LBPSEMA4BRAIN230",11.5178427647698,7.58451849676888,-5.33518593769904,2.55156560509075,-4.7131510550758,0.293773067081306,0.720755197558767,5.46484065470009,0.65076777385802,0.794918722377426,-1.01066020273235
"LBPSEMA4BRAIN231",-9.8101401595308,-0.634784188730706,-3.97639395334512,-1.09190409115089,4.66741022364069,-2.62636882809074,-0.163304082548675,-0.926441353548155,1.92935511181304,5.05458907768978,0.949952160260697
"LBPSEMA4BRAIN239",-4.80534757269518,-13.4580771297505,9.03908769022291,2.41487804369725,3.1446887890042,-1.58839307552979,5.0467266152055,2.10665294781679,3.49169891448115,0.435974150810875,0.606119498902343
"LBPSEMA4BRAIN243",17.9035503561933,1.53975532950063,-2.61791655898042,3.42941073713891,6.82811388371467,4.63987202282893,1.38006275656034,-3.23548698298372,1.55597462960214,-0.400006392414704,-0.684894132913537
"LBPSEMA4BRAIN247",-23.1611995146469,4.2675028445207,0.744423343022561,3.14655777107873,-3.59287479417933,5.37070679813605,4.06976578133957,1.3090094579097,-0.613491681204296,-1.07082671012263,-2.3160551850897
"LBPSEMA4BRAIN248",7.99593814775225,7.29862038701525,-2.17261336345528,5.52272249717604,6.94426229035617,5.27002705067179,-0.788228144304628,2.09522142851863,1.19222369982963,1.91748286111662,1.15886461474305
"LBPSEMA4BRAIN254",13.976281878363,2.30520005905304,8.8293785588046,2.51913659015453,2.67525967446234,-2.31244433247347,0.149548274032206,7.06086597975251,-0.984015913404392,0.377252707304695,1.31856471296229
"LBPSEMA4BRAIN259",-34.7927625974064,0.0520024385733973,4.2100095819556,3.13572332216534,-4.77742238468708,-1.51639336477642,0.291426973649559,-0.282933671789633,0.385748070742221,0.601425260233169,-3.52282159720144
"LBPSEMA4BRAIN266",9.43350344015552,10.3460976763121,-1.24446106809606,-1.1717987370143,4.09193693404892,-2.06788178118793,-1.12362386338603,-1.18253021488458,0.0838668328772677,-1.57506403197791,-3.76078066085335
"LBPSEMA4BRAIN268",2.95383253873063,-0.0205598974361107,-5.62558228022564,2.24157190176916,-4.56259177447818,5.90483492625701,5.11638478525029,3.43979552224119,-2.39737393079939,-0.0645023543178085,-1.21580502652499
"LBPSEMA4BRAIN269",-1.78079729646018,11.6079116943809,-1.85436131484887,6.24228977138645,-4.02996598177397,1.58902593961321,-4.66731778079371,0.237291119667932,0.314910489601136,-3.33583912487238,1.09694782507762
"LBPSEMA4BRAIN271",-21.4439630829724,-4.84618309829985,-1.22352428287112,1.10857818866615,-5.12870918948668,-0.657769387653586,1.85094007235065,-3.29356383866351,-0.543665237688814,1.16362821137542,-2.3810894481138
"LBPSEMA4BRAIN274",34.284729007758,-9.32953677681249,-13.6424027528121,8.36188928851242,-4.31513662516824,-0.368309652175217,-10.7513745627387,0.106164035337984,0.000146526684989811,5.65652896944077,-1.92202120666271
"LBPSEMA4BRAIN277",4.71082371082016,0.147601097311477,1.97918002229546,-3.17386019247797,3.47407821375342,6.82397340102311,-5.70842710590629,-2.36901979232948,-2.13045678744106,4.33073264049834,-2.61281265006439
"LBPSEMA4BRAIN278",-2.06483692296355,16.7734207714971,1.74525443247414,-0.609769494089983,-5.60716410737745,1.48914305831799,-1.51286246483552,0.171179949555347,-0.0314948289536141,-0.486176800204171,-0.704085929199614
"LBPSEMA4BRAIN279",-26.6838456014547,-4.74129668201236,0.149831147570519,-5.72952946612957,2.18677385394387,-1.8520447054458,7.175059805047,-1.57525768954553,0.160561589000733,4.25599214823166,1.52891145547045
"LBPSEMA4BRAIN282",-29.2884119814615,0.981988025686946,1.95447947698901,0.423327953129475,2.96357205487384,2.46843331471504,4.1441976222859,2.81096049417338,-1.50130575628192,-0.307290532270452,-1.39756434807498
"LBPSEMA4BRAIN284",9.20620524226255,9.53924097569334,-6.84952174397667,6.58579711893765,-3.1493600538076,1.00581018363052,9.40201560378185,1.09520923127647,-2.12276915398522,-2.09597536403912,2.8320737131726
"LBPSEMA4BRAIN288",14.297367494896,-4.72753446996154,20.5825711643349,-0.70828122187803,0.198235281779231,-2.70782968127613,-3.70755965828692,2.63607599865749,2.56658935135905,3.26085089743519,0.490792641635376
"LBPSEMA4BRAIN289",10.459844551249,8.65453874371673,-8.9523905965892,3.99766591034638,-3.27863978269056,-3.12134872057104,0.455579343853907,4.0534196496709,0.253492048534085,0.414784456977899,0.217452610347934
"LBPSEMA4BRAIN290",1.79096477481896,8.71227988201057,15.2718190611978,-9.86138789393941,-0.736588222045515,5.38461984655134,-6.09499270960628,-7.85374661833263,8.20788893676123,-0.615890148521284,-0.483052823642326
"LBPSEMA4BRAIN299",15.0815221957365,1.97264273258527,3.29600116777583,2.95877010141145,5.37198825076301,4.96339753959082,3.05197234767077,-3.63575001488485,-2.74509199709594,-0.486069717363122,0.994438310666303
"LBPSEMA4BRAIN302",-27.1297899203668,-0.209309483910835,-0.918513561876752,8.67371144692293,5.15175833230843,2.66716799346657,-0.445338675469716,-1.52712721070078,-0.3195634593561,2.24669483428604,0.175179510550134
"LBPSEMA4BRAIN312",-14.3482336063794,-5.08589499208671,-1.09800526251707,-5.15357601623558,2.97959781153159,-2.46199181989342,3.71262579858957,-3.04503054843634,6.27797160087064,-4.94034589098898,-0.670928209839848
"LBPSEMA4BRAIN313",3.46307910468047,4.46955617245543,-11.6095154748374,1.71507928119731,-3.50493958755582,-8.43717841804004,-1.81495836847274,1.48864630612201,3.34291984924201,-0.245420636285661,-1.83669536440911
"LBPSEMA4BRAIN314",-9.90740662671849,11.7446561344377,0.322229295371765,-0.334253404247733,-5.64851091200008,-2.14314254290104,-6.794888500374,2.38934195263453,0.685047529005093,0.200622954100272,-7.96957710770415
"LBPSEMA4BRAIN315",9.21267748036964,12.8808114009314,3.60173961271787,-1.07497171639405,-7.83919933199014,5.44616921191469,-5.05047492369982,4.89340361480585,-1.5986609482822,0.124815958767183,-0.464313107660806
"LBPSEMA4BRAIN318",-38.1744420833812,10.4437061796087,7.14621080282139,3.6478482451157,1.88360567325678,-3.67894491237778,-7.70003016739087,-2.6295144655094,-0.675467303597954,2.24486332101443,1.60733582918086
"LBPSEMA4BRAIN323",-0.547766673444755,4.00885221530367,-0.0423701239404496,4.11481544737217,5.61896518060417,5.02334013176835,1.69002344603456,1.93796960697585,-0.504843796626186,-4.90931082257318,0.166615806999684
"LBPSEMA4BRAIN325",-12.3732856098789,-27.8857210850307,11.5682469301283,1.55058862077917,2.08559930757519,-1.43909978880741,1.60644661776448,4.97064300431706,-0.53162965876286,2.85952434652915,-1.27186427869666
"LBPSEMA4BRAIN331",19.0069419989463,7.72896347194762,-5.01207898544137,-2.4351395076479,6.20241018401877,2.85536823793049,4.86160227528299,4.88749100919456,-0.603420744344703,-2.40180477408269,0.498315481986542
"LBPSEMA4BRAIN333",13.3208235980281,-1.91431555254618,-0.269562856991505,-1.79631881875901,3.99840190613207,2.32560695560283,1.0164518683954,-6.18491566968423,-9.36296286181526,-2.1799980293339,-0.762823247191077
"LBPSEMA4BRAIN336",24.9010828467463,-7.36076788302278,8.4656460265268,10.300117280524,-7.17308876010306,-1.23326587521715,-0.808108218832902,1.26144104845646,-1.04533430498408,3.64926606642164,-0.186337044133075
"LBPSEMA4BRAIN341",-17.4148874955606,-23.6554650161386,12.4567152981046,2.84559850913646,1.70744917327952,-3.27138022135866,-0.424151798003256,1.62901556350447,-0.355773699152062,-0.755799116303803,-2.74997872847689
"LBPSEMA4BRAIN350",-13.1996920568171,-15.1045974955362,-10.2238006083409,6.62208764213965,-1.58898923700082,7.7799374281358,-0.0260702840963693,-0.0298171022871499,2.98339615499802,-2.5408213517008,-3.69643139893412
"LBPSEMA4BRAIN352",16.1759463832234,5.65080087972264,-1.40493650211919,3.81569819267592,6.17948629779595,-1.00681437912574,0.135969149231502,1.23005361831855,0.11535514075663,-2.59989748711055,0.0297256956895557
