"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10"
"LBPSEMA4BRAIN098",-16.7180736016871,4.38837451949168,2.83779366564969,-4.67554447362123,2.42857401189701,1.51785509405717,-3.82827315476304,-0.902993587672626,-0.96360682614387,0.637494396767153
"LBPSEMA4BRAIN099",-35.092596615811,-7.01888651879277,1.94139321486227,-4.19270328803012,0.144988942035732,0.518737425141224,-2.16364530917076,0.205523692850704,-0.310298471122888,1.79413687790553
"LBPSEMA4BRAIN100",-5.62736882720144,5.2194586269996,-5.94369996823199,-0.600730254119988,-1.23002344123226,-2.62833816686132,-0.91073179798327,0.477082431650745,-2.36768935804421,-0.877970813226439
"LBPSEMA4BRAIN103",-2.37557288818672,-1.92006524291153,-4.25284911719769,8.68664710833226,-1.24921369628548,3.27805571658979,-1.78576714089589,-0.159644509183878,0.216945681598744,-1.58983403271008
"LBPSEMA4BRAIN104",34.3979072468442,-3.76763687888563,3.97739223277757,-0.819374970339749,-5.78336215495648,-7.97585845033125,-3.37423289058569,0.921606986561716,2.74435473646732,0.0340195745772105
"LBPSEMA4BRAIN105",-6.19616039635249,5.00451476051777,7.55421832940583,4.08766635660381,4.14687005947429,-3.52257369715885,-2.24244489166608,2.345828832139,1.42267746182821,-1.33994328097094
"LBPSEMA4BRAIN106",36.9525623769623,-2.8759612280704,-5.00842466614492,-4.96518004308538,4.7522908417126,4.94150107808508,4.8365047575942,2.56553163355751,-2.28571402004114,0.804361931302669
"LBPSEMA4BRAIN110",-1.40558468717925,1.21217548510111,-5.95196868301649,7.15996571646486,-2.13476347236065,2.80647962368539,-1.81201862877285,0.395753597344779,-0.590587973105759,-1.77085001984158
"LBPSEMA4BRAIN111",-5.70586870612317,4.22778715646178,7.22404834607618,-6.06086303957365,2.48780776965947,-7.1611159986194,-1.13021590902849,3.50527934049566,3.51618053150972,-0.642003914574571
"LBPSEMA4BRAIN112",-0.40149666650649,8.141732653135,6.37428962659262,2.44019861616965,3.09239278085142,-0.244820436531752,-1.25090922415403,0.7838909217058,2.2389450202291,0.171589826044213
"LBPSEMA4BRAIN113",-30.1348050303536,-1.55573646347185,-1.93752842311246,-0.775703876920787,1.24573331986702,-0.987859470583825,0.794777056898466,2.40045633615142,-1.01168101903139,0.753175036377367
"LBPSEMA4BRAIN115",-5.28273310017291,-9.87800442325909,1.74989412601669,9.60959826134451,3.60642788574242,-0.234234911448721,1.14329148785596,-4.90379295692873,0.90998023044656,2.04363996596306
"LBPSEMA4BRAIN119",27.0444687727993,0.251885238412017,-0.27369262649749,-1.54271379947971,5.34557882775503,-0.329094117838534,1.34928024923859,3.34290632434163,-4.87251155310945,-2.61289944694628
"LBPSEMA4BRAIN120",5.25465512427938,1.72277408483236,5.55221428155017,-1.89399462304828,-9.74101105888625,2.21878708655476,2.13869023826717,0.355512268794284,-1.63723721627667,-0.766085248675372
"LBPSEMA4BRAIN121",-1.6404200214899,2.06898025382242,-8.97533997618307,4.40417454974391,-1.35487264588369,-2.03985702741266,-1.33582761251136,1.22621306873591,-0.0144575157582637,0.206785267904456
"LBPSEMA4BRAIN122",-5.54935727466979,0.408054912486785,-6.683493625024,4.46599573179651,-1.90860684299892,-2.89955364936454,-0.380528281255603,0.403254862355365,-2.24643503486675,-0.32547058207295
"LBPSEMA4BRAIN124",-15.6337821399343,8.15586364329533,0.307514224443741,0.186967776206592,0.618898115883118,1.795914664226,-1.36700968751169,2.90454032426719,-1.43559885532669,0.386267681860707
"LBPSEMA4BRAIN125",-2.06935663569639,4.17607281455183,-5.79319837092689,-0.531486955955065,-1.25424994077947,0.875112832114583,-0.248191803263793,-1.73921978328394,-0.0557089695993334,-2.65644385359525
"LBPSEMA4BRAIN126",-0.853525819970038,0.0255520325286935,-9.4138122367873,2.34039999940913,-2.98337652591965,0.594526630308815,-3.43884193549047,-0.671447493511653,0.997695573557314,0.0781842743905667
"LBPSEMA4BRAIN127",15.3646736660799,4.98499391878201,6.89751062331016,-1.58303636986796,0.33748154157271,-1.22173930644881,4.67234055014418,1.82656881568085,5.4423215692034,-1.01901125760017
"LBPSEMA4BRAIN128",4.61836220785942,5.60826324316615,-7.78320539878577,5.10103733649223,-2.11252506233707,0.533346564838289,-0.551071133889363,0.458949977648471,0.787903797889828,0.447600143578539
"LBPSEMA4BRAIN129",-8.738915939794,-2.40878701085524,1.10174474084158,2.89619998670269,3.17627959987735,1.92526298346239,0.914123055866905,-4.6737465129266,0.475310919625568,-1.08680596849386
"LBPSEMA4BRAIN131",-10.8416641021242,0.89107388523197,-7.12960166626183,-1.33478994131359,-2.14414292953779,-1.43119908027859,-3.70685625725351,0.178288795451242,-0.963059800393439,0.640434705467128
"LBPSEMA4BRAIN132",27.6419138567212,0.834261764723055,2.27294840331917,-1.41249194573456,4.68025016035449,2.87358134483102,2.67728712278408,-1.91096544378702,-2.95527935063803,-0.292055919435797
"LBPSEMA4BRAIN133",-11.735840202936,-4.47433445581648,6.401322989494,0.0385783618798742,1.88028948049369,1.20534621944945,2.23469882256318,-0.549242725060851,3.67110131750715,-3.34812268258469
"LBPSEMA4BRAIN134",-30.5544780017396,-2.25225608671623,5.43117650249194,-14.5592870466491,1.82190031791015,1.8116730441024,-1.62616887313361,-2.72516990703612,0.229268746332758,-1.94300435711983
"LBPSEMA4BRAIN135",-4.88436253686206,1.23953072371944,2.75851834453819,0.293061446022137,-9.05390838905617,0.321541961905962,1.13744999542157,2.3915171452519,-2.80872264499432,0.919617100084559
"LBPSEMA4BRAIN137",-13.2329363806439,2.58625969103095,-6.59827537410416,1.37169881535626,-0.0859435928031032,-1.74866710836454,-0.148935280017218,1.66358255356813,-0.604685057866282,0.254347172822492
"LBPSEMA4BRAIN138",25.9119115991307,-2.64399214084701,6.60948461350142,1.65990804461424,-6.97367931995842,-2.65363299528726,-0.754396818602582,-0.0481111202051377,0.940604630110069,0.463244920850446
"LBPSEMA4BRAIN140",-12.7463791326998,-6.4539518431672,5.10869857408446,6.39227882599987,4.31616086024144,4.21347056033041,0.692169203499005,-3.56961802567107,3.3564815072042,0.435862497043339
"LBPSEMA4BRAIN141",-20.0062159929469,1.82580755675742,4.93477916426987,-3.53009724085548,2.63147466131833,-0.800656403805096,-0.32942316972471,-0.676736460511954,-0.0693987603238622,1.46558331408144
"LBPSEMA4BRAIN143",-8.79713380411386,-3.14285039642099,-2.71087799315337,4.30586698112473,0.739860225314452,-2.01394223963087,1.18068908533206,-1.67016458733108,-1.84771332398898,-0.539440607360828
"LBPSEMA4BRAIN145",-10.10517417859,2.27841720813187,0.112099507413102,-2.22403275573548,2.30870103744567,0.832870863979247,-0.638849511964186,-3.0790175644238,0.923012349078303,2.07710685132525
"LBPSEMA4BRAIN146",3.33673748201871,5.21513897810559,-5.07561123475949,-2.78436719107324,-0.72086777971638,-4.15825434824702,5.26757622010763,-0.862387002435153,-1.36628973720444,-1.22497091209261
"LBPSEMA4BRAIN147",-14.410406333797,5.39081976784123,2.75963014633495,-2.30425900206906,0.409536347475239,2.45260541975709,-0.924432158414697,1.60908887802604,0.966394795515096,1.54763192220359
"LBPSEMA4BRAIN149",-5.13954386529211,2.71471977485544,1.90874815239454,-5.08275942369743,-0.327806605552956,6.08742801911795,7.09762559660861,-1.44419790242972,3.74126795069114,-3.91289960272741
"LBPSEMA4BRAIN150",42.5211511296486,-3.9945458326291,-1.08657089073849,-2.1474549924993,4.44527135966289,-0.464287122139196,2.64765352823199,6.43244741831409,5.13491973688526,0.725799749067259
"LBPSEMA4BRAIN152",3.72038104419928,9.08692816824573,7.78911787969297,0.970959863818101,-0.870830118449986,2.57090233195285,-3.68806140625621,-0.335921243216854,-0.583531013136182,0.21698551499849
"LBPSEMA4BRAIN154",7.66408944036825,4.15870221343242,1.48948962584766,-4.95971130508649,0.469847110434175,-0.665764428537892,0.929761432921822,-3.79347584785433,0.709889762007559,0.846458902502599
"LBPSEMA4BRAIN155",28.9753462526142,-5.00848608925804,2.81947927476888,-0.974534069550117,-8.45644262982831,-3.90349720352962,-3.02200275945213,-1.53807688498795,1.3369986678454,0.134352125662847
"LBPSEMA4BRAIN157",-17.6156429183124,6.37731371943075,5.66650207502214,-3.23761601681727,0.841600478169005,3.8549634691674,-1.55745677638198,1.7442064325729,2.48115094805691,2.26014977093729
"LBPSEMA4BRAIN158",-1.48548626022998,-4.30354969335248,-8.04891228200648,0.301946974591286,-3.31784196100269,0.70795853375073,-5.51521728387612,-3.68162991636508,1.63592330861575,2.83249819048234
"LBPSEMA4BRAIN159",3.93286329324506,1.15908570168137,5.86982761204437,0.96984518848524,4.72284890775513,-1.28884735922955,1.98801186498612,-1.62153099051073,-3.93885850676653,-1.31307498842675
"LBPSEMA4BRAIN161",-14.2231343444714,4.66483685904022,-0.450249268956157,-0.792110086332026,1.9909255252276,0.756369891108562,1.83335323227904,-0.512981548406992,-1.94652740106425,-1.3816797303586
"LBPSEMA4BRAIN163",-4.40404152184483,5.3995358439187,6.16256153136732,-4.28279865843158,2.28915981617963,-0.62392855236382,-0.841310786421154,-0.515217026775257,2.10950122158575,-1.68803351930423
"LBPSEMA4BRAIN164",-4.3718776839002,-0.067245053373601,-2.03039055330232,0.570841684379057,1.79978555058275,1.38741538029409,4.84314750562611,-2.9618572177998,1.04604652908813,-1.44925739425189
"LBPSEMA4BRAIN166",-10.0591800913648,0.396515663750552,-1.13207281204216,6.76919715977945,1.61375133646031,0.716248044471916,-1.09351485512826,0.317251735569098,0.203988188392345,0.9861561930775
"LBPSEMA4BRAIN167",-17.7965555421856,2.22200660845259,-1.8390529884585,1.78641063746826,0.708476960138949,0.023270931948908,-1.22076242980815,1.635612290484,-1.2195977398108,-0.893570591457553
"LBPSEMA4BRAIN168",-9.30502174194527,2.88027502471994,-2.81475128536156,-1.62229142123499,2.04660271239971,-2.38485879147669,0.517154859405183,0.00411866199078961,1.78868023633252,5.60357205996927
"LBPSEMA4BRAIN170",-12.335071045699,-7.80708336523167,5.88774145803128,-7.03899910649934,-3.79088379254703,3.49449264279946,-1.25315309746851,-4.28007279503036,-1.51509299134187,-1.04535491949692
"LBPSEMA4BRAIN172",-9.69535519914333,6.85355297141974,1.23283524176071,-4.85977526097388,1.62310919889244,0.0780820644710871,3.02761731224971,-1.1474436571136,0.2481076225953,-0.149643294637989
"LBPSEMA4BRAIN173",-23.0673014559761,-6.9089267449674,-0.603738621704995,4.24410870818404,3.75855440638942,-0.729141740072619,-1.21781747715666,-1.61355013248952,-0.0782052972916438,-0.158207807942476
"LBPSEMA4BRAIN175",-13.7370722254942,6.84478195616829,-2.02930396930011,-2.77946284332163,2.16302097259467,1.08534828576489,0.754426294156161,0.164935211385642,0.00544461814682778,-0.0503307151021309
"LBPSEMA4BRAIN176",18.3173654156687,-4.80009082179315,6.45540831039251,-6.50491485302586,-8.20727134772303,-3.94891622297558,-4.27938126052041,-0.758441561365604,-0.82871866353866,-1.92972626600493
"LBPSEMA4BRAIN178",21.5527851904769,-0.14965780128202,1.13280934452781,0.418260918150106,4.90429416869515,4.07315038742528,5.785290482693,4.90377023917454,-2.04862273302001,-1.90057534683045
"LBPSEMA4BRAIN180",41.3041237905917,-3.09800363054128,1.96863239829195,0.207968889543598,2.34501660084823,0.332057018477501,-4.64100045511045,3.30019568831396,2.72743834348872,-3.82700053764687
"LBPSEMA4BRAIN183",23.8213435204292,6.3480875341119,4.91279965245663,2.85501331923483,2.57076248145672,-3.74174175903031,-2.22012527849542,0.694266990728647,1.98664134217581,-2.48791716863484
"LBPSEMA4BRAIN184",0.217949320255219,-21.8789832322679,1.56253792047081,-0.751316185026805,7.00530661922707,-0.654710731338808,-1.40786908568263,-1.44071900550359,-0.29687029539522,-4.26945182334084
"LBPSEMA4BRAIN186",-11.0425113628433,4.21385592239413,-4.34126767286078,3.25163299932099,0.801063038700562,0.538138754899069,-0.465268304390384,2.41323030055369,0.683519053393063,0.716428594539001
"LBPSEMA4BRAIN187",17.3105282632326,0.662224908513625,-4.43092573102157,4.93636594572535,-9.15542800539062,-4.79035182273807,1.7721709383092,1.95213919871203,-1.43322664087869,1.21036486272974
"LBPSEMA4BRAIN191",-5.40214968552234,2.13148469011275,4.5057472130728,-4.64418838894715,4.25736769592303,-4.70531173294142,0.653232634613026,0.0921494820883254,-0.546308846613075,2.10146519083384
"LBPSEMA4BRAIN192",13.242533965686,5.73223478204267,-0.359347566462761,2.13559700735596,-3.68982335970004,2.78741499508223,4.11446633770265,0.432558563572681,2.57647587954468,-2.69506760183042
"LBPSEMA4BRAIN193",-11.8317815797161,2.02323606478428,12.8670357647178,-1.12982194873384,-7.99679571718019,4.41496795579074,-0.557386522648764,4.41831035924957,-0.329806489842257,1.90437576003637
"LBPSEMA4BRAIN194",-22.1118948651565,-6.46123729585912,-0.197097678654666,5.53739359976784,2.36773148142781,-0.828724799150058,-0.484780420519714,-0.151591708243355,-0.71178496745235,0.96043265726375
"LBPSEMA4BRAIN195",6.46667759147212,2.97951753784715,5.22305920106494,4.00919179484397,-7.53901171082944,1.19929790398832,3.78490234158943,1.90274127093514,-1.83623797199362,-0.827167692900171
"LBPSEMA4BRAIN198",8.57254551376539,6.20636319810429,-4.82291776061131,4.89033151163504,0.323143832693397,0.134292958501017,1.48011593622926,-1.49643325614797,0.602305787662161,-1.30106949344884
"LBPSEMA4BRAIN199",-29.9024028143005,-7.89646627616658,1.48109055454759,0.626406635989525,0.570226654515519,2.42704980010615,2.11656101126111,1.23184431485217,0.859295120193004,-1.52808422047515
"LBPSEMA4BRAIN200",-7.61158042751094,-4.80646304250734,-3.91783497690299,5.72649049022704,-2.14543578013162,1.73760387426939,0.418486452203104,0.292189545995547,1.38371116610976,-1.91870110834624
"LBPSEMA4BRAIN201",-31.8654612954528,-0.775422513303253,-4.35258013032333,-11.1535643293331,1.29341403334818,-0.575710101374474,3.45124545876827,1.13013727835831,-0.96781900093077,-2.31818494850674
