"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9"
"LBPSEMA4BRAIN035",-10.672329547781,-7.95518733586199,7.13970513972263,-0.449779714888338,1.57661904498811,-1.87241045520594,1.43307041506908,0.693771453388439,1.16491179501429
"LBPSEMA4BRAIN038",11.3547002756021,-2.87888282217752,-5.91930723782463,-3.59152233867811,-3.01320398993987,1.48898080660346,-2.23014814478885,-0.807818760083247,-0.473714414350633
"LBPSEMA4BRAIN039",-4.01502553352743,-6.24195222444572,6.59213633043958,-11.6400510240176,1.25232860634728,-5.75632031137948,3.28140527286104,-4.48485478136544,2.97803392560507
"LBPSEMA4BRAIN044",13.9173735961803,-2.48664227263795,2.51531052558045,1.3312552797814,2.2420329497173,2.53442887292413,2.35735919923208,-0.668632120894988,0.414560528973102
"LBPSEMA4BRAIN045",-0.62480137871277,-3.07759540434314,-2.9437510260741,-0.192491705745859,-4.2148163464041,1.06172198978891,0.165451187040524,1.61066076715924,0.0627871728617446
"LBPSEMA4BRAIN050",17.8090114097133,-1.52895983908515,-3.2968590304504,-0.927847715161877,-3.04172303724997,-2.03785043921848,0.790927299361164,-1.42986732445129,1.79632055598649
"LBPSEMA4BRAIN056",-6.77006748617868,-3.34783720253106,-1.17520860891411,-2.83591338448916,-3.28727555098052,0.506317193841221,-0.905071859466993,-0.558774610572077,-3.57248489590414
"LBPSEMA4BRAIN058",15.2790856336195,-2.41945472481167,0.55884186302679,1.70275281516207,4.10342146808744,-0.970905001111893,2.22652053068621,4.65933345966967,0.625597114333323
"LBPSEMA4BRAIN060",22.1554514991663,-0.942610073596576,-5.46991640449135,-3.75234304440515,0.377607106789162,-3.02729770538808,0.11049390880985,0.70662331971759,2.32942669846658
"LBPSEMA4BRAIN063",-7.43519417359478,-3.93772175161578,-0.0778690299146533,-2.04169807160322,-0.0381182838218899,0.390662622755522,0.876956467271081,1.72807685806867,0.668443714955774
"LBPSEMA4BRAIN064",1.23740896739856,9.12627745288918,4.57258441572834,5.26354857072421,-3.04590441888743,-1.40335800706848,0.765389305918722,-0.80233771347888,-3.02182248491231
"LBPSEMA4BRAIN065",-15.3587305283143,3.31390296198012,-4.95089181153212,-0.675545535546278,0.0996730127758,-1.06090653715088,-0.497307252797346,-3.6244554151537,-1.53563519438868
"LBPSEMA4BRAIN069",12.9727447283217,-2.89387443069792,-1.98293607294024,2.46356186681349,1.96753660753809,-2.63482384362549,0.957935789478821,-1.409104638846,-1.71008111934823
"LBPSEMA4BRAIN077",1.13987997779867,1.57705417682711,-6.63339518180294,8.85397752004731,3.447976156412,-3.85880381938494,-1.03697686336979,-4.04359358077473,-1.35313004150198
"LBPSEMA4BRAIN080",9.01858999461653,-3.89485026168947,-0.0892129335363095,-0.97450438675341,-1.65467353899925,-0.819123133051983,-1.29702670194339,-0.54789050415835,-3.94567683363916
"LBPSEMA4BRAIN084",-14.6157496059608,5.1576698611905,-3.928432126322,2.83089892856533,2.1161259084727,0.954009584776831,-0.548901604015757,-0.622134129566585,0.537289706961193
"LBPSEMA4BRAIN086",8.1785130665229,-0.0796807183310882,-0.72861352153628,2.64963834514138,-0.583975671612326,2.93685533672998,5.58289642925926,-1.68495956893854,1.39466433136914
"LBPSEMA4BRAIN088",-11.1187945050658,-8.36106253768128,2.42770266235485,-3.99490864762959,-3.62249394605886,-2.33496709880577,1.04702647648814,-2.73115503565596,1.68115355616669
"LBPSEMA4BRAIN089",5.58284542987252,-6.64085748932542,0.774584244533357,3.58290294161733,2.05488051251619,-1.68044738999102,0.865708701824861,2.32901070342557,-0.539976412821093
"LBPSEMA4BRAIN093",14.7328992674455,-1.15099328654854,-2.48646348643932,-6.32115424504403,-1.69032278859696,0.704986986536093,0.12644308711924,-2.84239330697714,-0.156638912873721
"LBPSEMA4BRAIN099",-28.9541243853051,2.26875844080699,2.68000341857557,-1.20372995504923,0.287183156363823,1.29415388700114,-0.824168418696219,3.16801682772254,-0.180042030021577
"LBPSEMA4BRAIN100",3.34270087817694,-5.18057205939102,-0.172307956440783,-0.424886116513096,-2.95890261062259,-2.63464731688078,-1.79274878399623,0.0485120156352428,2.99668290140229
"LBPSEMA4BRAIN103",5.83519967433347,4.90238740068373,-6.91989962334555,0.191995235369908,0.766871119564248,3.24864054667491,-2.87630470829908,-1.41679069428184,1.0575638837204
"LBPSEMA4BRAIN110",7.4598644666683,1.66946032274123,-5.82502962747691,0.138555311265351,-1.00797774991756,2.56383179149014,-3.35031427459447,-1.90651197415017,2.06675797243199
"LBPSEMA4BRAIN113",-22.4805904029028,-1.91702453398296,-1.1694194701639,1.14445827905759,-2.65034202378757,-0.309773598463966,1.02259323224589,-1.06826134976861,1.05936952880712
"LBPSEMA4BRAIN115",0.737271636819587,11.5386921386689,-7.5636838883432,0.969814080556917,8.47699266212818,-2.76901394975309,1.35650998655291,2.72159605827394,-2.25812688532122
"LBPSEMA4BRAIN120",12.9972682135393,6.73753871276502,10.3204934887729,3.29269715268526,-1.90062474191371,-0.00558122884918457,-1.38134406929241,0.247859566383102,1.79724170556112
"LBPSEMA4BRAIN121",7.21690232332787,-2.37878966509831,-5.71324549641495,-2.98738708407962,-2.50517847900131,-0.459900570359088,-0.54712163677584,-1.60806644940723,-0.372428972580763
"LBPSEMA4BRAIN122",2.98392876757991,-0.372650811237265,-4.75008451176806,-2.2012879072695,-3.09428620472312,-1.86147937157167,0.496031317042526,-1.50433595776152,-4.84153729794027
"LBPSEMA4BRAIN124",-6.59679195063631,-4.80557865616342,0.845739553854675,8.02322971031322,-4.63248519667086,1.08899498438882,-2.80713657779763,0.08969787166357,-2.64708960098189
"LBPSEMA4BRAIN125",6.6411072430919,-4.1132581584454,0.273050521780094,-0.00114182921590421,0.662179718960336,0.360178637363272,-1.68122469023768,-1.18399179789286,-0.644763920211223
"LBPSEMA4BRAIN126",7.70285598249981,-1.30321287090629,-3.99710460937267,-5.70095438253278,-0.334848058704678,3.1495074068276,-2.65763026069097,1.56025950768669,0.920322578205649
"LBPSEMA4BRAIN128",14.1214635737252,-2.69269554462665,-4.61046056317714,0.216121236937536,-2.25949696526131,1.69750091087099,-0.556412851263965,0.331149233676395,-0.900340840580152
"LBPSEMA4BRAIN129",-1.76318028455066,3.20832153886566,-1.81354766482585,3.62351111439408,6.19623123932316,-1.85552621743614,-0.733952212019145,-0.325941499413613,-1.17232730641424
"LBPSEMA4BRAIN131",-2.48360660352358,-3.41506199381765,-1.06345238503938,-4.43591069134056,-2.47854484576175,0.284462241936824,-2.89292929205144,2.5799464740883,1.26390764399594
"LBPSEMA4BRAIN135",3.44325825571719,5.25306343186509,6.03025496397503,1.68742345148758,-6.19837586787424,0.687097174870217,0.0683851662744886,0.35734480074223,-2.35706205175392
"LBPSEMA4BRAIN137",-4.47638559792734,-4.1967064844031,-3.29149271247761,-0.580518209132417,-3.27171180179996,-0.396582342670052,0.150024188882021,-0.71946670344891,0.390117006264176
"LBPSEMA4BRAIN143",-1.32511404727086,2.70431472264775,-3.88220651006806,-0.255477959269546,1.35307923054003,-3.07614390908704,1.03808600671943,-1.8576994302355,-4.65619626630438
"LBPSEMA4BRAIN145",-2.60540453348634,-2.30146073075705,1.60223136187041,3.26845356099475,3.51705674508129,-0.170737089906357,-0.948972713899603,4.31884078222629,-2.46859382939035
"LBPSEMA4BRAIN146",11.7823032918378,-5.08348866850522,3.111678157888,0.322905571864475,0.414757660892679,-5.25206209265353,3.36124748758317,-0.589435466503375,2.46726104949404
"LBPSEMA4BRAIN149",2.36257860232602,-1.66623293503491,7.89725277076021,5.34341927198886,6.3820085882834,5.06164453341728,3.2713650878839,-4.01244422461344,-1.47569073536569
"LBPSEMA4BRAIN158",5.95891007878261,1.66344396434476,-2.13824790373298,-8.62385293972669,3.00098277980225,2.42236822978871,-3.82257581858222,4.87674306112804,-0.886919713273691
"LBPSEMA4BRAIN161",-5.94747431160477,-3.88865636000215,1.24273533419897,6.1974124275306,0.291121758737932,-2.1296974830439,-1.23984005769892,-1.73123768680193,0.0956356265963885
"LBPSEMA4BRAIN164",3.20042996231383,-0.241585193573023,0.229137347952555,2.50437873675306,5.57348657387633,-0.58532971825163,2.68247368143581,-1.33900663574761,-1.68617249123954
"LBPSEMA4BRAIN166",-1.9824666858117,2.36932236283158,-5.69768924189364,4.03764701935394,-0.477477995003563,0.000494816002414359,-0.924667713127027,0.812715090718145,-1.05493969657532
"LBPSEMA4BRAIN167",-9.46315134133404,-1.85246655668161,-1.92985541515801,3.49985489214444,-2.35807045102933,-0.185715749442102,-2.32722678331242,-0.31320926552022,1.37398591996631
"LBPSEMA4BRAIN168",-1.33623644419901,-3.66414585948129,-0.22433942513454,0.80822777300464,0.379520049334368,-0.971107176688223,2.68250711558256,6.69991056880704,-0.493003545634839
"LBPSEMA4BRAIN170",-7.07195015791784,7.28643506311774,10.2656436696619,-1.97288055119598,6.05878427244383,1.42021515129468,-4.40514272767119,-0.394483216207797,-4.74419771329595
"LBPSEMA4BRAIN172",-1.4982803865813,-5.53083219230712,5.76408929723003,6.69511753621655,1.68218883225118,-1.66580647138156,0.56693979671707,2.1716877798872,1.38817496832548
"LBPSEMA4BRAIN173",-16.4639875247145,4.11062694012905,-5.60017274196644,0.0904896985254198,3.29690114258351,-1.97044105328499,-0.940452405655425,0.0863732724271663,2.84652812350819
"LBPSEMA4BRAIN175",-5.11870912286005,-6.9321472795868,1.86296865477685,5.2786285768149,-0.0763420689237635,-0.024373520681859,-1.25526766050414,0.496592553423035,0.510644979423404
"LBPSEMA4BRAIN186",-2.16024906266011,-3.17377029694639,-3.71228838715531,3.19005040026226,-2.56599400420189,1.57267091242686,-0.810277708178075,0.3134970493403,0.834731009262323
"LBPSEMA4BRAIN187",25.885198650337,5.54740979045006,0.359583403799369,-4.18270499303324,-4.86228246847103,-2.86034338305421,3.05390129094518,-0.14663382169182,-3.47995384340194
"LBPSEMA4BRAIN192",21.910930485204,1.29774661423633,3.1937430125137,4.80274662633098,1.26650202177164,1.9729251339586,1.94445812914764,-1.78203042225833,0.251341954298688
"LBPSEMA4BRAIN194",-15.2908449798371,5.17568074893134,-5.69246782832979,1.07038295677563,1.29978520265113,-1.52830746475447,-0.296212062962565,-0.384702289871733,0.442639201625366
"LBPSEMA4BRAIN195",14.7687539902968,7.56539503384097,4.99058172400844,6.22807727446188,-3.44187557173681,-0.179544402197573,1.04437593236826,-1.91613799201,-3.39580501238006
"LBPSEMA4BRAIN198",17.5902976164083,-2.14905327771454,-3.26076043755045,3.75872034301702,1.40903582126181,-0.901606765441414,-0.00912180086973629,0.120514506615225,-0.773567630042506
"LBPSEMA4BRAIN199",-23.4184914986166,4.96697213354901,-0.307064245767349,0.572387363129948,2.06726504952142,2.74492918812105,1.86062600488821,-2.39768809753695,2.34434272225435
"LBPSEMA4BRAIN200",0.068620551382108,5.10866061398848,-4.51335197616011,-2.2540432407163,1.02383893438573,2.8018813346142,0.964738236648182,-2.64798594052521,0.07862130928869
"LBPSEMA4BRAIN201",-24.5805382840886,-8.58539462249025,6.95534707081116,-2.0332687741254,0.956794899032459,-0.0203869801305439,1.22674481975606,-4.63359033006989,1.32957091964314
"LBPSEMA4BRAIN202",19.3577723013421,-2.41594812418224,0.905481858670985,6.23443125870022,2.30542729618328,4.30470065056578,5.37112739515043,-1.32041959111553,1.27642793512112
"LBPSEMA4BRAIN204",-27.2166942638195,-1.59401480188461,-0.550503569378456,0.0424117004719728,0.127956025816034,0.50672317564278,0.826870195978171,1.34421821247765,0.281899836427638
"LBPSEMA4BRAIN205",-12.2720952636458,-2.63536078785206,-1.15654125665309,-5.39324189030167,-1.25983234311225,1.08773837029885,-1.36778329751985,2.068619382678,0.931164950220896
"LBPSEMA4BRAIN206",6.53217501679002,-2.13799617702539,1.31598528850981,-4.6108400187206,1.64635351008069,5.39215485432236,3.88808697270835,-0.273702238283202,-0.503225332002434
"LBPSEMA4BRAIN208",-7.18661215521537,-3.70140160839456,-1.4236082199176,-0.277615593409333,-1.73443328536075,-0.137695853977777,-1.60177186896445,0.337850160190836,1.63502441680977
"LBPSEMA4BRAIN210",-2.94826702765671,-6.08969643082806,2.60969638911647,7.04516019537405,0.776519453966052,-2.05626179643359,-0.769911975037869,-2.16900441990317,-0.208691884588994
"LBPSEMA4BRAIN213",-12.3681075172593,5.98691307805675,-4.89048759293452,0.547911221622201,3.32043486990671,1.24717246616742,1.79705728733119,1.73115883139363,1.16094338320561
"LBPSEMA4BRAIN214",-1.71262858059984,-0.68543282121143,-4.40464849935762,3.43061501238897,-5.58995076546408,1.41722952525428,-2.77880845067767,0.168505967868949,2.05399775717605
"LBPSEMA4BRAIN217",-1.67151590411884,9.36550968841584,-3.189292702963,1.05292307397304,6.60409563965335,3.17859506495224,1.15236752435929,-1.23709669614121,-2.21296652754028
"LBPSEMA4BRAIN221",9.57072232473203,4.7209216321312,5.08718566626813,-5.67343060702244,-3.01296665362826,-0.228717560322709,0.29432115028753,-0.252209029886229,-2.75509823797888
"LBPSEMA4BRAIN222",1.87714465152062,-5.25202680582799,2.62996709884948,4.05214673132523,2.97613106999798,-0.454739544282868,-5.45737696623978,-1.33940322339519,0.414243108087159
"LBPSEMA4BRAIN223",-8.61154214840878,-4.61404929333418,1.84231256529423,-3.59083021696419,-0.748403699220681,0.834932986018249,2.27730962408079,-0.30835998443409,0.372187866124683
"LBPSEMA4BRAIN225",-12.9823000714993,-2.20943859425832,-1.42386139958235,-2.64758148107122,-2.20522462348881,0.719474249764631,-1.81493274138578,-0.764158732138187,0.408248089014043
"LBPSEMA4BRAIN226",17.4225126487705,-4.03752511188173,-2.54494454604825,-2.93158185354022,-1.08400147857951,-1.22029751183776,-0.434934230139815,-0.542684340306029,-0.737546223047544
"LBPSEMA4BRAIN228",2.14048248813702,-6.45009007901114,5.19725320747271,2.15584623540851,3.36980457151783,-2.95002131375006,0.402553250070551,-1.13787024574899,0.298178234850395
"LBPSEMA4BRAIN230",9.98858946882891,-3.73628833336904,-1.71192319710385,-0.620864695512585,-1.17109573184395,-3.62500160579014,-2.04802411229362,-3.25818000035683,0.316522668740174
"LBPSEMA4BRAIN231",-8.07150385090951,0.0328790987047737,-2.68052549690594,-0.834497642579926,-0.839459891580506,1.34382200403601,-1.98216894986838,-0.0161395088170059,-0.822578623828542
"LBPSEMA4BRAIN239",-3.22064707537874,8.41492197562327,3.20534612956952,-0.846934745153245,-4.52787338694962,1.05106989344539,2.66111766967676,0.901228516468768,-2.64014385834279
"LBPSEMA4BRAIN243",16.5110561308377,-2.44133798286101,-2.60466374149057,-2.71818752731345,1.50371912660752,1.43337624228809,3.25149052094184,-1.2970554709166,0.907684657572744
"LBPSEMA4BRAIN247",-19.3287232969607,-1.61523708995541,-0.16864633673782,-0.241068814103038,-1.06109479078772,-0.856691011796615,1.86495240239064,1.11013686724666,1.47436222020825
"LBPSEMA4BRAIN248",7.6555479643834,-4.77848430575362,-0.613723264087584,-3.33314744644375,1.25706688815318,-2.70227349446744,1.13607734695827,-1.27485995534093,-0.383545759028413
"LBPSEMA4BRAIN254",10.856310375309,2.49617153347724,6.81193009175637,-1.14088861590285,-3.72226988842063,-3.87479510733175,1.99853478923419,-1.02041930113511,-1.77249148873276
"LBPSEMA4BRAIN259",-30.0100585878897,1.66727377869759,2.84565617408423,-1.18580265076671,0.409913349571477,0.739296307764923,-0.0463043056223888,1.80116998871263,0.00406255839089885
"LBPSEMA4BRAIN266",6.76160861262629,-4.88555583762077,-0.172369576795375,-1.5220504655321,0.877160414251545,1.2417891545389,0.130585144723245,1.76413807645956,1.3448599877915
"LBPSEMA4BRAIN268",4.27129358170362,-2.97449696775809,-4.40914879626939,0.985694684414354,-1.9090597842623,-3.44226477611639,2.79762642149908,3.05423183070849,-0.159796043079105
"LBPSEMA4BRAIN269",-1.73499198917979,-6.42979986153929,2.26012430810446,-3.5420314146326,3.43894712463488,1.85185051275404,0.336417398306702,-2.83894642676788,-1.06940517440706
"LBPSEMA4BRAIN271",-18.0248713662375,1.54639212776441,-2.28983559423431,-1.15503187972459,0.829430598745858,2.51610294039911,-2.29900274654957,0.946673599397337,-0.38178375040528
"LBPSEMA4BRAIN274",31.6829858454307,4.03776566804902,-2.26170250180762,-4.65096217971854,7.49477355042185,-2.20644568593888,-2.08782879054879,-0.0200281959747502,-0.0340729797010937
"LBPSEMA4BRAIN277",4.72410141297565,-2.68555484576501,2.04578850625476,2.50243338712166,5.07333501007353,0.200060233711945,-1.37070023129886,4.06325109685539,-1.44451502267709
"LBPSEMA4BRAIN278",-3.78519435895094,-7.26421621486105,3.35656593677423,1.2559648978937,0.292717880258817,0.435406476698276,0.0407697956034976,-0.426046987301484,1.22345251476471
"LBPSEMA4BRAIN279",-21.9301625556669,3.96201223009264,-4.52300878720525,3.89609428732267,-4.63898941995202,-0.29317812321646,0.532785825010946,0.508542489295254,-2.1329446099161
"LBPSEMA4BRAIN282",-24.7322103357721,1.59266377845942,-1.53379089607044,0.528576306919271,-1.10111003331929,-0.639691009059807,1.15322238030027,0.845306468963415,0.967953663299694
"LBPSEMA4BRAIN284",8.22716460600378,-3.48970821797895,-5.35009160182061,-3.83179898515482,-5.15386906615456,-1.58196213061764,2.62452344062127,-0.209714589868807,-4.17817810704528
"LBPSEMA4BRAIN288",10.2321136371925,6.21999267631499,13.0256586580203,1.90938913795906,-0.974445498303995,-0.035975212449767,-2.59718513547861,-1.14724908292281,1.13009623386043
"LBPSEMA4BRAIN289",8.86332320646626,-4.10393143920212,-3.21082695310501,-3.84027112067015,-1.1854295057312,-1.51175030405738,-0.637139801912274,-0.825150165691415,0.267932305206164
"LBPSEMA4BRAIN290",-1.22329546332048,-4.44816296369144,10.631313388875,9.19576201847468,4.97942915688935,4.92935836415839,2.99009635559662,-1.65900498912485,0.408377324504052
"LBPSEMA4BRAIN299",14.4818553447772,-2.69713673628073,-0.635604586414811,-1.30886963828845,0.415426890918462,0.689812279190876,1.36470313710813,2.55799100937943,1.7261705579239
"LBPSEMA4BRAIN302",-22.1407018278473,1.89350897262376,-0.547609107336788,-5.2157391346384,1.85066103924401,-2.25263489319504,1.28639927655233,0.684346874507879,-0.80186782683048
"LBPSEMA4BRAIN312",-11.929773554084,2.68213948331142,-3.00344605335146,2.56599956959482,-1.45593576851635,4.1609761815817,1.82171852561634,-1.82951771779262,1.15179470784449
"LBPSEMA4BRAIN313",2.28099089595562,-1.92825213361859,-3.69925284240109,-4.11930174349466,-0.314355071377645,1.67460017504794,-2.7551440182917,-1.13191889392901,1.27987043551065
"LBPSEMA4BRAIN314",-10.3763528259976,-5.02969027060653,5.34917249790358,0.0836690935522181,1.7530108620241,-1.55457279885834,-0.577056330898052,2.09507619230543,1.32759578992636
"LBPSEMA4BRAIN315",6.1234437577184,-6.11018336042434,6.22103495317116,3.95346655571366,1.91711767549509,-5.62616889126289,1.31656782411825,0.928097000973904,1.92027308142849
"LBPSEMA4BRAIN318",-34.1974036004299,-3.33464930949105,8.01331471907453,-3.30058692581212,2.45316982661387,0.5029030839015,-0.0737268961331133,1.41762374586521,-1.09424179994472
"LBPSEMA4BRAIN323",0.327848908565847,-3.08297628291552,-0.00813264483843202,-2.38453856465962,0.724280599843332,-2.09974893726687,3.75718910009414,-1.51217751418188,1.27130578522269
"LBPSEMA4BRAIN325",-8.85082368310624,18.1249918202429,3.25841484910211,1.02190054482704,-1.40855778936965,-2.54512092498225,1.04284161538822,0.353048917878409,2.06544776321293
"LBPSEMA4BRAIN331",16.4294969232383,-4.74022343234654,-4.60028776277038,1.36230325608665,-2.71255845834705,-2.88949167661123,2.59355847604078,-0.981895876879358,1.91500694250841
"LBPSEMA4BRAIN333",11.6776428128762,-1.10291173549058,-2.8677829559233,-0.267545629915652,1.39682522076409,-0.214961206546477,-0.671230334976405,2.0423869053815,0.850304099345456
"LBPSEMA4BRAIN336",21.9136811459226,5.76301939700212,7.7027813860054,-4.33590844072644,-0.470567278282677,-2.21105440656201,-2.58344187990663,0.458997299929215,1.24481292371283
"LBPSEMA4BRAIN341",-13.7023406737308,14.9857785244279,4.88613520680049,-0.499588560729683,-0.0968046340348594,0.303627980640299,-0.616657772008139,0.00426757215768982,2.05590366870282
"LBPSEMA4BRAIN350",-7.621496658148,7.91016338471926,-6.93306111560166,-1.47434623106991,5.82574961175742,-0.853154265226029,4.04817143542768,-0.374011644611357,0.781232563577009
"LBPSEMA4BRAIN352",13.9496060297335,-2.80992565762722,-0.132082115283252,-4.41500825248356,0.754710986379346,0.304317024525688,-0.94395791447142,-1.4287445209906,0.151713083488665
"LBPSEMA4BRAIN353",-12.2314339473089,6.86116416853752,-8.42374447685406,4.05078348217426,-0.687316031267294,-2.17223675943292,-2.05927467718209,-1.47194572279562,1.53938431943049
"LBPSEMA4BRAIN360",-26.4446440098864,0.133699622681359,-0.823161505784693,-4.23980568426797,2.5665653319632,1.17490932845421,-1.24027937727835,-1.34069866400161,-1.40429833953043
"LBPSEMA4BRAIN362",18.3929868290837,-2.09654463359693,-3.56517696160459,-1.16387426690293,0.73513268540538,1.39159543370623,-2.58377647791703,1.09924064874006,0.830386312031394
"LBPSEMA4BRAIN365",10.5061025622636,-3.31042339535849,-1.19140883135196,-3.65531540591772,0.868494011730582,3.08035728556711,0.914953659394136,-0.719517395762181,-0.680386915215791
"LBPSEMA4BRAIN366",-7.87736452151991,3.84628957142278,-5.59325887470156,1.77900910062012,-3.82429409484231,1.13266355293976,-2.18768502419721,1.22360149205618,1.0015701685646
"LBPSEMA4BRAIN367",-0.0775136159584694,1.36635032456474,-4.86412742681067,2.57123122957121,-0.492028345649407,-0.524489171020198,-1.31164336102791,-2.02395674039935,0.749333253485021
"LBPSEMA4BRAIN371",11.0753759051207,-4.19235415961632,-4.21472565027546,-1.51954237384539,-2.91729856085438,0.324975194411457,2.4684049853605,2.0271215013247,-0.389856396264141
"LBPSEMA4BRAIN375",-7.67869789283154,-1.84623479678001,-0.575545697366483,0.522013128590576,-1.68407877766331,3.16968630630194,2.34345458715502,1.17639525645743,0.401892316062445
"LBPSEMA4BRAIN376",13.31794565809,5.52299122072479,7.45139323304493,4.3983063790165,-3.04416452996994,0.339201740539253,0.888765198365663,0.80881483555638,-2.61715368524592
"LBPSEMA4BRAIN380",5.17443703751464,6.39706347406886,10.6403053142562,-3.08703497777776,-3.99171677557514,0.926454208645571,-1.53920365240858,0.940572368972903,1.96271157959983
"LBPSEMA4BRAIN381",-9.62071668385107,-7.20186520273678,0.71558643661538,-1.4642824117491,-0.112656549626476,-1.05081537156092,1.43658731665166,1.7705771066045,0.835713965538345
"LBPSEMA4BRAIN382",-13.7585151787457,3.91839354788288,-3.88076217624461,3.87337085774268,2.19390623428493,-2.56687493516702,0.704846210398256,-1.20629571292206,-1.12114679350714
"LBPSEMA4BRAIN384",-0.0275737989438804,-4.57030891721419,-0.423840050698515,-0.196773796062596,-3.85056556629018,2.00851320572762,0.680561071156344,3.80425984342358,0.187541080698601
"LBPSEMA4BRAIN385",-27.0681508030333,0.858345632384053,0.735379604164924,-2.0710569382981,-0.70896779701626,-0.578203583392879,-2.73062648697434,-2.95015237611102,1.24997771164813
"LBPSEMA4BRAIN388",11.6746965973487,-3.10790626089022,1.83422332092618,7.06246281117565,-0.333341584206101,-1.91697004509703,-2.8213464645051,-2.30122114219108,1.50207871813136
"LBPSEMA4BRAIN391",-3.75564691915895,-4.15841850715437,-0.490862484448215,-6.96961765736334,2.07211466688927,0.0769102993749621,0.645367235505813,1.33826850590055,-1.04046466944834
"LBPSEMA4BRAIN403",-11.5673990033367,2.72625703507226,1.33658115988003,-4.37508809617162,5.92011193070024,7.03283679080916,-0.128863837611891,-0.0894322098846275,0.0978571513956625
"LBPSEMA4BRAIN404",-26.4758226849906,0.719521235596249,-1.84774741519705,-2.04789547738845,1.15994336419916,-0.610869092864333,0.513882012719969,0.41668026301769,0.634423851349381
"LBPSEMA4BRAIN405",1.0850531160713,-1.2482405753704,6.14291821546581,4.88199273095866,5.53443972874871,2.1496468887107,-3.35348096956148,0.193309193920768,0.95685870047585
"LBPSEMA4BRAIN408",5.43950216048543,-0.488897027376306,-7.54299048434966,-0.94548867884099,-0.465688245879767,-4.26246516949029,2.89505949224214,-0.65085345585784,0.402074984362926
"LBPSEMA4BRAIN410",-6.77090146881182,8.01993877183939,-4.52831649617368,3.45983279435273,4.77149474846511,-2.19412034732254,-0.33275016962064,-1.88067441614533,0.386917627072199
"LBPSEMA4BRAIN414",14.1956947270806,-3.01353287164645,0.274481579465333,0.560111589072544,0.579499681106887,3.37640486540043,-0.228548882140796,-2.82403396577565,1.08790899249247
"LBPSEMA4BRAIN415",10.1517186901754,-3.56725746640633,5.76514982195776,-4.01252805559342,3.20142051095337,-3.04882361389423,-1.90665778866777,2.78878348394077,1.08442447549328
