"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16"
"LBPSEMA4BRAIN022",-3.59220093176074,11.6491249684664,-2.91869097593623,4.68140554871902,7.0619144497395,-8.44683130197091,3.25176298715781,-4.06631712539489,-0.0947573636214795,1.04380641310561,-2.67185521468171,0.463323871541743,3.7216289821825,1.55143679426952,0.34094149651524,1.43336067738124
"LBPSEMA4BRAIN023",36.3206028009248,-4.05313217923546,1.36970929838846,-1.93581349407392,9.41122856970717,9.83058630953692,4.6333642369009,9.38531110913135,-4.85145295993398,1.68987889725822,-0.908486356715876,2.07674555350377,1.57816083108781,-0.433782158938024,2.56388844319027,-0.814212205530082
"LBPSEMA4BRAIN025",-3.75575347634796,3.06474632974929,3.08045873561963,-3.36584073102557,-2.69897348683091,5.73726018587548,7.52763330597741,-4.36288591501297,-3.39988274290309,-2.21773722424311,-2.1482285022998,1.13659490216458,0.83602036692366,-1.44636320250826,-0.734773204062366,0.53365425982018
"LBPSEMA4BRAIN026",8.72549519309543,-16.6612808703221,-2.76014746156892,-7.90968603258821,1.16932243936073,-7.81868040145812,6.38843597187948,-2.18940112429193,-4.32237291330827,-5.07368608769164,1.52006709058939,1.55258641871877,4.40754306686348,-4.24022380037138,2.03774967437238,0.567098290697517
"LBPSEMA4BRAIN028",-19.2893306022038,2.55946213025622,-8.79425037893909,0.1213367632795,1.12918335692222,1.70903327599966,1.77235309848662,-1.68338335961169,1.27277954232692,1.12596570080032,-1.59496887986153,5.95507726144479,-0.146798862931259,-0.25753863732445,1.54903557173095,1.68013635874832
"LBPSEMA4BRAIN029",-3.42499930400264,-10.9275381675288,-6.19164065703539,-2.3335369732235,-0.600389601488406,2.74979781481559,0.933625776092895,-5.40287290323861,1.50524131760588,-0.182939473300628,0.432070495932113,2.68748386198713,4.93138660409509,1.97922835310427,5.60134879243782,5.04459726909976
"LBPSEMA4BRAIN030",-26.0650479819122,-15.9654893338912,5.23831446998726,-7.2651596508619,-3.59635536750148,-3.80363099147427,0.439350723976049,1.38333994187264,0.766177149476344,0.0549953470120887,-3.51088717960969,-2.12378912400236,-1.63562566386833,-0.723070148271615,0.71124267468562,-0.790058380607222
"LBPSEMA4BRAIN031",29.3035622717577,6.64469202712958,-2.47168692424099,-2.28321785751537,-3.5426092668182,5.59282744376682,5.89417610866369,-4.94492685096493,8.54346138542682,0.121986757455509,-2.34395719547793,-3.69762987514055,1.48760432922887,2.15094966718658,-0.526925081208344,-0.0690743699162198
"LBPSEMA4BRAIN032",-11.415008717943,-4.1335897476806,0.34817469000193,-3.33622764532446,-3.19119044775218,4.52042462089564,5.15514224315167,-1.99631439649156,0.897134527944096,2.99993783378185,1.30989095360204,0.781796109284241,-1.5069788543424,-1.54518263024939,-1.42033003304219,0.661563661434526
"LBPSEMA4BRAIN033",-27.3068903766939,-0.867927540188811,9.52869938615691,4.93362121202078,3.70479426553341,4.52449803231952,2.05272675070986,-1.35869921038812,-3.05354887989986,-2.7014444514491,-1.99707880642848,-1.79693995111497,-0.952260457132233,0.205985421413666,-0.648766758876491,0.777925962314498
"LBPSEMA4BRAIN034",2.80442452429488,8.79288782008374,-0.297637563734059,6.16083308236583,-4.32626607297025,-8.7935988828633,-0.265652990263895,3.27142116544585,-1.42311654232646,-2.16985628288574,-0.175006767607242,4.3389854224407,-0.416823568900086,-0.821102353923491,0.503328814959536,-3.0954085243297
"LBPSEMA4BRAIN035",-24.3006371414679,14.330772060134,4.46720457867602,5.99529845337653,9.81998649879654,-5.28403976656237,0.716390409577644,-1.63329864106323,0.789888505684946,-1.41987523510407,1.10043463308622,-0.433083028790423,1.20149765102521,-0.509218443624467,-0.0453667084924538,-2.45619932209032
"LBPSEMA4BRAIN036",5.93113000293666,7.75062727703645,-14.2112662416584,-10.2677854221225,4.16013904530903,3.90191628571367,-2.88526523334515,4.90335280770118,-1.32326587431456,-4.60539283238207,1.99000924470591,-0.177084917326991,0.392240454638169,-1.18137640962898,-3.52926338649523,-0.0363059032061512
"LBPSEMA4BRAIN037",44.9199323164929,6.53292432267196,12.3466971535245,-0.409295712279174,0.731131929886809,-7.23106273185317,2.3878281028995,-6.99053321737044,-0.761174851367919,-3.46116533390223,-2.6911223933122,3.12307940102186,-4.84336012606758,0.463329737360286,1.07942994236611,-0.537295848994231
"LBPSEMA4BRAIN038",-0.261870041842422,11.9580514971542,7.9424139253898,-6.0106345088085,-7.42690568948441,7.94641632843894,-2.82996742694175,4.87081210617158,1.22512782420204,-1.50837976504903,2.79483053742926,0.917653553684618,-0.684601027964742,1.74745048770059,-0.453981478377982,2.05483479404402
"LBPSEMA4BRAIN039",-18.1528438456673,16.5183668465189,20.9703324684609,5.88867935623311,11.7344045969556,-0.939973195450349,0.778120656561499,3.36692855177947,7.68563261423901,-2.50282479753473,8.17249427591924,-1.37227850091781,-0.637820512966987,3.45716214656373,3.89786546756163,-4.09973147406382
"LBPSEMA4BRAIN040",11.8864172271442,-10.5877425621821,-7.56952781631095,-1.95049220946694,6.74015227448215,3.63049879073447,-0.12076867140476,1.47189601571262,-4.29058842394385,-1.42961162426619,2.99888714411702,-4.02626941407641,1.69083399309699,0.245670842966757,2.20711635188629,-1.95776976457378
"LBPSEMA4BRAIN043",35.9134737146732,-10.6934908362261,5.63468399507979,9.44192116724035,0.402951225456163,-7.93222504842903,-0.599191524910975,5.52409607569749,-2.4452158594473,-1.73617916947356,1.70725322956239,-2.15689411992564,-0.228814849941432,1.08085450327604,0.869599486670703,7.18282324142873
"LBPSEMA4BRAIN044",4.33188107061086,11.4881726985952,-0.111276634324417,3.34342092009162,-2.08490720542877,4.33942157784569,-0.52214804845498,-3.22211382252455,-4.24517785670622,3.54379707250384,0.916237890846803,0.897393599605249,2.18902603515371,-1.01066777487124,1.64986653355225,-2.0219186752477
"LBPSEMA4BRAIN045",-14.5536807543858,8.6244106657849,7.22301105343445,-2.89817854234935,-3.18268323742192,-3.65258192258801,1.19778684427546,2.33392573468018,-3.61244315408012,1.04206651562884,-2.9124959218858,-1.46048840253941,-2.16144176157598,1.63112932920835,-2.25771598997261,-0.222140613357201
"LBPSEMA4BRAIN046",4.5467198185005,10.955439824989,-9.03622770676012,-0.374980209311718,-0.0586371551019885,2.47184511182954,-0.77368997247286,-2.9406823945877,2.52923816647484,1.33345379949472,-3.84251431984975,1.4193983201091,1.10628743295758,2.58468445751395,0.797579615822087,1.38915363689798
"LBPSEMA4BRAIN047",19.8773058720326,5.3891325525921,-15.1563724865578,4.95914390779116,-5.15101289103093,0.894082994670113,3.92883793328199,-2.98758148765197,4.35121985203484,-0.617111806639544,-2.77500391163608,3.98770393549796,0.782972629721448,-1.45495149501132,1.6546290459779,-1.32908546586841
"LBPSEMA4BRAIN048",64.6620344846487,-6.09808449538443,-2.61931416060178,-2.63791932046772,-10.0594474065563,6.5991224869636,3.12823625678104,-4.97484289852434,-1.54368901351597,-3.35364872250019,0.0448566589539844,5.38972002097305,-4.98559427969564,-4.48736355500351,1.21892667585104,0.857232580863298
"LBPSEMA4BRAIN050",6.6419965370758,11.4797613140765,8.26270426043943,-3.20561063089041,-7.00091593541603,-4.69156377033207,3.35406539334125,4.17428799103918,-3.246517571286,0.0504780813015442,1.03055156217082,0.731553284076552,0.296609238837186,1.32005419964126,0.467453124043758,-2.3155583987282
"LBPSEMA4BRAIN051",-1.84633989044706,-25.1493789358067,-6.21297779775566,11.3216094860765,5.47627400892192,3.28224917368667,4.9283669400726,13.1606258527735,3.13855105720229,1.5363867402238,2.55918516069442,3.14360787191269,1.45158299217565,1.56804742665338,-0.597025736908095,-2.44366766590313
"LBPSEMA4BRAIN054",37.0694742909056,3.1770283088464,13.3527598078091,1.92992609642563,11.3454506663907,-3.08977544106584,-1.55915609191258,4.72368192510678,-1.02581217892975,3.81264777300144,-3.55352585998901,-1.53680054733558,-5.41437143578106,-0.891151766749207,-1.5031525020996,2.49772250838576
"LBPSEMA4BRAIN055",37.0613365400524,-4.92491046753909,-4.39856129076323,8.33181267307537,-9.01321491513035,3.17046754255085,-1.22083777980045,-3.73152391038639,5.43851313668708,0.0274503749631983,-1.0337003254244,-0.0877209902291451,4.10766312684932,-1.61811881329657,1.33406220005381,1.38737208411384
"LBPSEMA4BRAIN056",-19.2102657629276,8.46747714676134,5.01718157288119,-0.599900194749972,-1.25703000800997,4.29311045722377,-1.91078434962197,3.97432868946186,1.94506402509032,-0.844671210751169,3.06330219057469,1.45780553897789,-1.66190465364666,0.94804905265735,0.206315160630086,2.81849457426874
"LBPSEMA4BRAIN058",5.41502453409826,7.56525985664473,5.07326331609017,0.232488466713926,0.168922622457415,-5.59601859665142,6.35777116074165,-3.2186029140365,-5.15637247079792,-1.89668717192517,-4.57101556104917,0.454589222188812,3.10342255693853,-4.09284272825843,-2.18784483805039,-1.62475329997728
"LBPSEMA4BRAIN060",12.3997585753178,10.1636300173763,9.32210005203316,-3.43926565382957,-5.84714918795296,8.94024324384998,2.4710618670626,3.63012338618391,-1.28567982015565,-3.88396543270385,1.84243936242681,1.17015060207991,2.54406180346019,-1.2074232074196,-3.16688437704257,0.202050904084263
"LBPSEMA4BRAIN063",-20.6784381316409,4.90829926147464,8.25491904940425,1.37481316269785,1.86798477575537,-3.75543962861597,2.21333359021197,-0.952268922772495,-2.16726875789146,-0.424076392140799,-0.244796459117368,-0.176889797403094,1.5073193387047,0.0672586499096819,-0.950847966887348,1.07350211206462
"LBPSEMA4BRAIN064",-5.83790592085022,-11.3579583935055,-7.7324761369163,7.65228557140097,-8.76210611534714,1.04294215104683,3.89206713480093,-0.803269730191432,-0.895623514795418,1.26459668541766,-1.14771698182419,-0.600944518035298,-4.53331198038365,-0.254357320866502,-1.98067863354861,-0.444475513766862
"LBPSEMA4BRAIN065",-26.1730358921095,-10.5823031538001,8.62504716241813,-6.47686529548494,-1.88297996328276,-2.91403478612344,-0.769727540987515,2.99410060141845,1.70046280076615,1.02040583660941,0.0447559954418901,-1.74264602151438,-1.92898609907658,3.22965511013535,4.00886565036968,-0.909082304380878
"LBPSEMA4BRAIN066",40.6351471164342,-9.31143333328557,1.33161145869385,5.41018893304423,7.77587134199726,7.76500695839339,1.43580170611915,10.3008009145256,1.31199148545823,7.09415837693157,0.342280362714084,8.92676151233616,1.70272660335318,-3.2503402051455,-2.55219901125483,0.150366298714364
"LBPSEMA4BRAIN069",2.72098640174978,5.29984830992091,3.52660368027719,-3.66890666496472,-2.96274696450725,5.94047412027145,6.9449484052692,-3.36363537425922,0.337614417550827,-0.321121822114948,1.42915309586857,-0.118357048024249,2.3844655255034,2.15480641447936,3.04158228662956,1.36591724681699
"LBPSEMA4BRAIN071",24.7210747490021,3.82352996302379,1.64946447249596,6.21550862830513,14.0282933199774,6.46574880878358,6.49672173051261,4.43535746763187,-1.83160070938743,1.4643723190012,-4.28317837787553,-2.42211978110549,1.53975906420411,-3.53027234628464,-0.159757757729949,0.633203123316467
"LBPSEMA4BRAIN072",37.2498030369203,-3.45327720289555,-4.64454412142167,6.1469086908519,6.27459941967252,-7.63342486615032,6.28497291511411,17.2815044800248,-3.66098467941917,6.03830818725963,-1.75806957979575,0.575760760447783,0.14039415200819,-0.98489173520709,0.555510137420075,2.90870095732376
"LBPSEMA4BRAIN077",-7.75157534857331,-8.447095240041,-0.875811660441808,-10.7091122368424,-6.13433512873795,5.37489269887709,7.63669443579897,-3.32910499922838,3.49415016493134,1.68929211521606,0.21498846505302,3.90482407331272,-1.00169931914963,-1.40944704062343,6.18291907318558,2.2478068731069
"LBPSEMA4BRAIN080",-2.4390357356063,15.6807592764051,6.26608159457267,-2.70660751040477,-1.72970573814385,-4.86835731837541,-0.858787325125476,4.29768226207568,1.97998232756456,-1.93732381653908,2.73904577885012,1.30190442455287,0.793164804397033,1.60977897647353,0.475420349569704,-0.110639901844788
"LBPSEMA4BRAIN081",-21.2348633543499,-18.6911610440706,2.38544552330581,-0.393581499451356,5.10497531857448,3.36126172277989,0.325347848085018,1.75540059585452,5.51377789543532,-0.760481764302216,-2.26799679151335,3.15997788908381,2.74820750033041,1.46432878191465,-3.31338734541359,-0.308491554949777
"LBPSEMA4BRAIN083",19.0509395106598,-0.687219568995315,-9.75222247601132,-3.17853651371621,5.61727910204254,6.88579007069729,-8.40372511221985,14.0735709884201,-1.83442325762826,3.43152748953749,-4.97611840991846,-2.69253525550124,4.60236665449711,0.124431680003248,4.3564861416192,-3.06718524604493
"LBPSEMA4BRAIN084",-23.8087230009689,-13.4728532900877,0.422083793593148,-6.51035954538405,-4.47575269643845,3.8944636357208,-3.83254621376702,-0.34058653712872,2.45065034169471,1.44322055946673,-0.70424234685422,-2.64184128363373,-2.07514421505803,-1.57869033260063,2.93267011442158,-1.04681206291303
"LBPSEMA4BRAIN085",-8.44506314191306,5.22649890572877,-11.9236647967116,-4.91916527474454,0.758157804398199,1.91519423104778,-0.722921750756866,0.0374775709715185,4.97874518858153,-0.0440808274703832,0.351627680745125,-1.28779103488657,-0.4530597504914,2.79453851272345,3.24536035640135,3.49601291919449
"LBPSEMA4BRAIN086",-2.98651710320722,3.97037971693927,0.558094051966683,1.3554428028321,-6.2305939609001,5.24115717521137,3.33534947883011,-3.54669739388221,-4.81591831904618,6.81847905587946,3.99682116181072,-0.566554249778513,0.549795517381546,-0.377401082753378,-0.295365748865478,-0.952399976391194
"LBPSEMA4BRAIN088",-26.7711437009824,16.9920621547337,6.36624012779256,5.42840788317503,6.07500445718817,3.21457587766355,0.45060666831957,2.9292569969675,-0.300575281663456,-3.03531568664364,5.1443617849449,3.30651748701609,-1.33989903857558,1.25333310455495,3.56803817592656,-1.02487320097549
"LBPSEMA4BRAIN089",-6.67842735845198,11.9322385469746,3.80331246398781,-2.43606703700943,2.64354402625963,-5.11069885726983,5.62321770212214,-2.8288729026728,-1.27983152138074,-0.0372806614851941,-3.37229498884735,-1.38693095286395,1.74621944026605,-2.88018316677594,-1.09660152035695,-0.647487577935164
"LBPSEMA4BRAIN091",2.9210201543431,-9.72930090460599,2.24234296527931,0.919549356118049,8.93923460813333,2.87939491136925,-15.4369736040457,-5.98064322699045,2.02374460879553,4.34235594293203,1.14496986279139,3.51429156682329,2.04494563194227,2.83555964319957,1.07619671895726,-5.40948718654669
"LBPSEMA4BRAIN092",-15.7262485788257,7.94525033198324,-8.76906939385947,-5.9448830772422,0.365641426200924,-8.08294762358281,-4.33213471222042,1.58515809894248,5.35577060370791,0.813775260631968,-1.10337494880729,2.07546741560328,0.672597418378747,0.276868219839639,1.73960717864955,3.49015925913604
"LBPSEMA4BRAIN093",3.69206850560825,11.6597786842595,9.95378916527048,1.39075726858443,-6.14593858199427,6.8954185543667,-3.31724254809417,2.951442591972,0.0366700334139151,0.547902910531755,3.29827210756946,0.37011129295573,-1.00263970189961,1.00170667959775,-0.991432554546744,-2.40362429751373
"LBPSEMA4BRAIN094",6.24876372230229,7.92339186359774,-5.65327118290794,-2.25235732358281,4.02076962728823,-9.32796888556934,-3.40330955532924,-3.29238638574831,1.31425299110018,2.1275985326352,2.07106232804092,-3.76019045036331,-0.304330868608768,5.45412115333376,0.5569679799107,-1.25695304434226
"LBPSEMA4BRAIN096",40.3734254589381,-7.29564287448676,3.54022704524492,-5.58821095226448,4.12540747809454,7.32704324555263,-11.4860047665199,2.67414977088057,-0.968973204467462,-2.36558730449288,2.25915428590942,2.41532057382155,-8.11865236244676,-0.832383527014995,-3.2563660859541,1.81090013783159
"LBPSEMA4BRAIN098",-18.7244888310037,9.46373783677511,-7.61841387435399,-2.66988644084819,4.20177467557356,1.28170525356946,-3.87197129683937,-1.24873845566041,7.53586810306644,-2.03433793401714,-0.966977253885396,-0.552174740091338,0.334620583945917,0.770431382690771,0.115402878303871,2.83643702388677
"LBPSEMA4BRAIN099",-40.1794829059556,-9.93184879163132,0.620638041893405,7.73345288154738,3.62775473045419,-0.916159373789265,-4.58783862938102,-1.05469760138274,0.0469005664542622,-1.31593002388069,-3.262487184976,-3.88479095344578,-4.84575432413415,-2.07102401386541,0.381336529004676,-0.380110519446648
"LBPSEMA4BRAIN100",-9.34587172566003,17.6317488319522,5.2723618245912,-2.60023182283752,-0.368708919142009,-4.47680241413969,-0.392018110797002,5.82140128134742,2.53274964557943,-3.27669911017448,3.73964942950924,4.10718824860834,1.33133852790996,-0.562643727945171,-1.80495825031736,0.277722717840885
"LBPSEMA4BRAIN103",-2.50239178097785,-5.80430153749209,3.77436149532733,-9.15560388589296,-12.3469098132462,6.22951559179074,-4.75018268802912,2.5746593647173,3.81460491760838,1.80329746342431,1.34677966610725,-2.03759094335991,0.0458485213117391,-3.11743451501244,-0.0797770869996372,1.42111375853942
"LBPSEMA4BRAIN104",40.8658121147008,-3.61051093799981,1.70423214876154,8.97091747800803,3.15460705284531,-7.28178785968094,4.39617215008699,12.3465648366371,-4.14068986913689,1.17594352829561,-6.1490357681393,-3.50426580880121,0.16781397825569,1.28943981028418,-1.56293710727972,1.28151171807828
"LBPSEMA4BRAIN105",-2.88227952752242,-10.8810388185791,-17.0521230005778,-9.00364524665066,2.29782677678359,3.02731493365745,1.21302508285295,4.11122157463092,-5.15313382496723,-0.576042474646246,6.11727929633378,-4.03822573780306,-2.08237596335012,-0.154655263806865,0.170033717687862,5.15400492867442
"LBPSEMA4BRAIN106",39.7527715169277,4.82616248414355,12.5607890558111,2.50978509143119,3.86293413389717,-6.45472268506876,1.69428735835573,-8.64700258922043,-1.11183713468316,8.48922763609315,-1.95763034022109,4.12376669716752,-5.30919745272791,-1.38067548783017,-3.97306171082754,-0.494158267646831
"LBPSEMA4BRAIN110",-2.3295681884452,2.28948801996255,7.0955623754044,-11.2334153997454,-10.7636459552365,-3.90208691159709,-6.020743529171,5.14947281042576,3.92945972030396,1.22608996046109,1.97206274753433,-0.979390904877706,0.797334508094589,-1.70834473056287,0.1253901302963,-0.114169668450004
"LBPSEMA4BRAIN111",-4.53755141439759,7.0186933320486,-12.4835282437857,4.38538854696078,14.7124573556603,2.78668273097693,5.03598584429785,9.66851198254913,0.0786304797086741,3.41761563232467,-1.01882429991945,1.65849158828332,1.09967716932463,-2.98629931961707,-0.851716041089366,1.36041373585872
"LBPSEMA4BRAIN112",2.40857186535086,-3.30102694241908,-15.7684300018529,-4.01261109600291,1.35941551678417,2.61390475736661,4.85545872179406,-1.44612777547147,-4.22284978606662,1.18130956771084,3.7040296462935,-1.0393986894081,-0.422861866235874,3.33779759212959,-2.93074132125434,4.63600670407366
"LBPSEMA4BRAIN113",-36.1471036936662,-1.3370615835368,2.10759464693636,-0.0294265547666196,1.63043535672061,2.86935391019121,0.696450509773668,0.7645531077635,-1.22423087281629,0.712264877823384,1.08218226569567,0.794150942878107,-4.13417441795791,0.456507282280502,1.84593727443883,1.46077939080687
"LBPSEMA4BRAIN115",-6.27417521359717,-22.8374664930594,7.58702373040004,-7.5875714583848,-5.27580110986838,6.75604735627311,5.09591522171085,-3.97257916175475,2.99729085517768,-1.23011541033952,-8.60004232086528,-3.09249900708367,0.542443732248685,-4.86944247486134,-1.10449668635171,-2.28518386823589
"LBPSEMA4BRAIN119",31.3065670105405,3.90989856544912,-0.966760593558914,-5.99617624728006,3.18140411470537,5.45206755417481,-2.20474382044995,0.274686393519757,5.61195285943985,-1.6071781092248,3.6981042340729,1.49377816753693,-5.55996930995995,-2.99748603609508,5.63809299898679,-3.28229473288562
"LBPSEMA4BRAIN120",6.57894593651597,2.84651285919461,-5.17985697582173,11.1757190456524,-8.15714616947341,-11.5917134098712,0.241422159393318,1.92851428416215,3.01663422371414,1.95185723313951,0.0561784482867005,1.35923417337938,0.868956319550952,-1.34955344025643,-1.75794778136731,-1.21619258409702
"LBPSEMA4BRAIN121",-4.00873879777358,6.0557213828741,7.34588630129008,-3.8630812450725,-5.58361188342518,6.8374827356331,-1.86487557081419,2.48594411010904,-4.36972641221208,-2.60740099702135,-0.0989908604519539,1.74909673925169,0.0191931677801321,2.60610563849014,3.67003877053973,-1.34883946140655
"LBPSEMA4BRAIN122",-9.28870505078642,1.58717420817209,10.9391606204956,-2.99134748788155,-4.87739396117507,-3.57010239404373,4.14756513493709,3.11242655013546,-3.55711642632254,-0.305041837087538,-0.0134743374084799,-1.37648639730113,-1.17498439083209,2.01835020598592,-1.76327900206706,2.4009491327018
"LBPSEMA4BRAIN124",-19.046299557977,13.316206620137,-5.265007595491,-3.52334219434536,-0.50489356968466,-6.9002036670298,0.22003183192118,1.85112033792173,0.501240859533897,3.90341678365168,-1.13266045930123,3.30616290623309,-1.43737936677585,0.485764214664195,-2.21602902713828,2.97542481620248
"LBPSEMA4BRAIN125",-5.07084879173605,9.93448800979163,2.77382208581698,2.50850793845172,-2.0463367676599,4.25265605402972,1.8432294648331,-2.12054294183087,-1.06756980979038,1.06177324445305,-0.178209053272549,0.302159191893473,1.90013302308669,1.05943012193331,-1.4651613365189,1.40360887584005
"LBPSEMA4BRAIN126",-2.69432791714897,8.3968808575466,7.42730119593166,0.326368660603373,-6.23152484007863,6.38925257738108,-4.88865122546988,2.41679961952361,-0.405813117516949,-0.574316258722605,1.3534929047466,0.620120252152724,1.45519088143706,0.637526990724294,-5.51543203541336,3.58566480984111
"LBPSEMA4BRAIN127",19.254776786624,2.40252104987912,-13.1364257987995,4.61820005330258,3.56500186349377,3.14413368246754,3.51118896146643,-2.08988040037124,-7.17482718086265,7.42577381776126,3.62520530845187,-4.56288523123498,0.46141748304259,-1.47750588154531,3.2947085424675,-0.419639519961273
"LBPSEMA4BRAIN128",2.40180914646374,11.7358316296638,3.8448779358956,-3.232345171247,-7.09658949915076,6.60737566262784,1.92060471828831,1.28881497844796,-1.55568739915519,0.607670064444333,0.912444017210742,1.18107902414685,0.249080774755031,0.745141546061039,-0.132428989814075,1.56459699997604
"LBPSEMA4BRAIN129",-9.20432088488263,-10.8450692467192,0.303387633607404,-3.60588711165464,-2.68109066177149,3.61219768668683,3.19476070586589,-5.54613925326732,3.17003258190566,-0.781479868758617,0.2234899281644,1.82818783244229,3.50669973731824,-0.109415397992935,4.40059533772892,2.49367636468241
"LBPSEMA4BRAIN131",-14.685227797824,11.3704150674262,5.93098726385344,1.77885307111611,-0.353535112109859,4.77458583135418,-3.38668524566784,3.7230795294825,0.932697442914432,-3.47625584099706,1.11150375054716,1.746599034575,-0.172806159183031,0.294879564924386,-3.92454720131868,2.2574788839132
